award_id,conference,award_year,paper_title,openalex_id,author_id,author_name,author_position,is_corresponding,career_age,pub_count_at_award,institutions,countries,match_route
537,AAAI,2010,,https://openalex.org/W2468755302,https://openalex.org/A5049201950,Giorgos Stoilos,1,True,5,94,University of Oxford,GB,GS→title→OA
539,CHI,2010,,https://openalex.org/W2124318441,https://openalex.org/A5031215802,Rehan Khan,2,False,0,7,Google (United States),US,SS→DOI→OA
543,CHI,2010,,https://openalex.org/W2142869276,https://openalex.org/A5082520066,Deepti Chittamuru,2,False,0,36,"University of California, Berkeley; Berkeley College",US; US,GS→title→OA
544,CHI,2010,,https://openalex.org/W2129146498,https://openalex.org/A5014246066,Frederik Rudeck,3,False,0,4,Hasso Plattner Institute,DE,SS→DOI→OA
545,CHI,2010,,https://openalex.org/W2140420369,https://openalex.org/A5109353454,Shaowen Bardzell,1,True,2,36,Indiana University Bloomington,US,SS→DOI→OA
547,CHI,2010,,https://openalex.org/W2119698661,https://openalex.org/A5018395131,Prabhu Dutta Das,3,False,0,1,Dhirubhai Ambani Institute of Information and Communication Technology,IN,SS→DOI→OA
548,CHI,2010,,https://openalex.org/W2104113460,https://openalex.org/A5067384837,Hrönn Brynjarsdóttir,3,False,4,8,Ithaca College,US,SS→DOI→OA
551,CIKM,2010,,https://openalex.org/W1965442176,https://openalex.org/A5085818578,Gerard de Melo,1,True,3,349,Max Planck Institute for Informatics,DE,SS→DOI→OA
552,CIKM,2010,,https://openalex.org/W1982304915,https://openalex.org/A5006306262,Abhijith Kashyap,1,True,1,12,"University at Buffalo, State University of New York",US,SS→DOI→OA
559,FSE,2010,,https://openalex.org/W2166271660,https://openalex.org/A5083631720,Barthélémy Dagenais,1,True,4,24,McGill University,CA,SS→DOI→OA
560,ICML,2010,,https://openalex.org/W1515884010,https://openalex.org/A5030863830,Nishant A. Mehta,1,True,1,50,,,SS→title→OA
561,ICSE,2010,,https://openalex.org/W2169970157,https://openalex.org/A5000582109,Zibin Zheng,1,True,4,616,Chinese University of Hong Kong,CN,SS→DOI→OA
562,ICSE,2010,,https://openalex.org/W2127190390,https://openalex.org/A5023884479,Jingwen Ou,2,False,1,4,University of British Columbia,CA,SS→DOI→OA
563,ICSE,2010,,https://openalex.org/W2122987719,https://openalex.org/A5051133116,Adam Czauderna,2,False,0,13,DePaul University,US,SS→DOI→OA
564,ICSE,2010,,https://openalex.org/W2109039735,https://openalex.org/A5011785079,Qiusong Yang,1,True,5,45,Institute of Software,CN,SS→title→OA
565,ICSE,2010,,https://openalex.org/W2118155805,https://openalex.org/A5051155440,Tihomir Gvero,2,False,2,19,École Polytechnique Fédérale de Lausanne,CH,SS→DOI→OA
565,ICSE,2010,,https://openalex.org/W2118155805,https://openalex.org/A5025340145,Vilas Jagannath,3,False,1,16,University of Illinois Urbana-Champaign; University of Illinois System,US; US,SS→DOI→OA
566,INFOCOM,2010,,https://openalex.org/W2155444758,https://openalex.org/A5071597932,Kin-Wah Kwong,1,True,3,13,California University of Pennsylvania,US,SS→title→OA
567,KDD,2010,,https://openalex.org/W1968532429,https://openalex.org/A5009660759,Dafna Shahaf,1,True,4,109,Carnegie Mellon University,US,SS→title→OA
569,OSDI,2010,,https://openalex.org/W2145467766,https://openalex.org/A5058555162,Shu-Chun Weng,2,False,3,18,Yale University,US,SS→title→OA
570,OSDI,2010,,https://openalex.org/W1893312510,https://openalex.org/A5066531106,Muli Ben-Yehuda,1,True,4,57,IBM (United States),US,SS→title→OA
572,PODS,2010,,https://openalex.org/W2103126020,https://openalex.org/A5109135732,Jelani Nelson,2,False,5,126,,,SS→DOI→OA
573,S&P,2010,,https://openalex.org/W1985225657,https://openalex.org/A5014539613,Ayman Jarrous,3,False,1,5,University of Haifa,IL,SS→DOI→OA
574,SIGCOMM,2010,,https://openalex.org/W3138585045,https://openalex.org/A5100687673,Binbin Chen,1,True,4,283,National University of Singapore,SG,SS→DOI→OA
574,SIGCOMM,2010,,https://openalex.org/W3138585045,https://openalex.org/A5071920857,Ziling Zhou,2,False,0,8,National University of Singapore,SG,SS→DOI→OA
574,SIGCOMM,2010,,https://openalex.org/W3138585045,https://openalex.org/A5041703865,Yuda Zhao,3,False,0,15,National University of Singapore,SG,SS→DOI→OA
576,SIGMETRICS,2010,,https://openalex.org/W2152475116,https://openalex.org/A5041503751,Sarah Lilienthal,2,False,0,5,University of Cambridge,GB,SS→DOI→OA
577,SIGMOD,2010,,https://openalex.org/W2151224499,https://openalex.org/A5111985072,Nadathur Satish,3,False,5,72,Intel (United States),US,SS→DOI→OA
578,SODA,2010,,https://openalex.org/W1480355964,https://openalex.org/A5081042997,Arash Asadpour,1,True,3,25,,,SS→title→OA
579,STOC,2010,,https://openalex.org/W2912359042,https://openalex.org/A5075969007,Sarvagya Upadhyay,3,False,4,33,University of Waterloo,CA,SS→DOI→OA
580,STOC,2010,,https://openalex.org/W1991055327,https://openalex.org/A5023591555,Jarosław Byrka,1,True,5,97,École Polytechnique Fédérale de Lausanne,CH,SS→DOI→OA
581,UIST,2010,,https://openalex.org/W2090048052,https://openalex.org/A5084269195,Chandrika Jayant,2,False,3,10,University of Washington,US,SS→title→OA
581,UIST,2010,,https://openalex.org/W2090048052,https://openalex.org/A5051921091,Hanjie Ji,3,False,0,4,University of Rochester,US,SS→title→OA
582,VLDB,2010,,https://openalex.org/W3000214033,https://openalex.org/A5006980420,Shuai Ma,3,True,3,141,Beihang University,CN,SS→DOI→OA
583,WWW,2010,,https://openalex.org/W2171279286,https://openalex.org/A5080877905,Steffen Rendle,1,True,4,85,Osaka Research Institute of Industrial Science and Technology; Osaka University,JP; JP,SS→title→OA
583,WWW,2010,,https://openalex.org/W2171279286,https://openalex.org/A5082540454,Christoph Freudenthaler,2,False,0,31,University of Hildesheim,DE,SS→title→OA
584,ACL,2009,,https://openalex.org/W2150114207,https://openalex.org/A5001722321,Adam Pauls,1,True,4,35,"University of California, Berkeley",US,SS→title→OA
585,ACL,2009,,https://openalex.org/W2122223050,https://openalex.org/A5004854992,S. R. K. Branavan,1,True,2,13,Massachusetts Institute of Technology,US,SS→title→OA
585,ACL,2009,,https://openalex.org/W2122223050,https://openalex.org/A5053694765,Harr Chen,2,False,5,18,Massachusetts Institute of Technology,US,SS→title→OA
590,CHI,2009,,https://openalex.org/W2114197969,https://openalex.org/A5083211235,Trevor J. Blank,1,True,2,43,,,GS→title→OA
595,FSE,2009,,https://openalex.org/W2073961002,https://openalex.org/A5072031454,Jacob Burnim,1,True,1,24,"University of California, Berkeley",US,SS→DOI→OA
597,FSE,2009,,https://openalex.org/W2059215200,https://openalex.org/A5102141585,Nam H. Pham,3,False,2,22,Iowa State University,US,SS→title→OA
598,ICCV,2009,,https://openalex.org/W2142037471,https://openalex.org/A5049280707,Chaitanya Desai,1,True,1,14,"University of California, Irvine",US,SS→title→OA
599,ICML,2009,,https://openalex.org/W2084809122,https://openalex.org/A5054163834,Blake Shaw,1,True,5,33,Columbia University,US,SS→title→OA
602,ICSE,2009,,https://openalex.org/W2098664130,https://openalex.org/A5024034818,Chris Parnin,2,False,3,140,Georgia Institute of Technology,US,SS→title→OA
607,INFOCOM,2009,,https://openalex.org/W2163609156,https://openalex.org/A5100735704,Di Wu,1,True,5,323,SUNY Polytechnic Institute,US,SS→DOI→OA
609,MOBICOM,2009,,https://openalex.org/W2135573205,https://openalex.org/A5103031701,Vivek Shrivastava,1,True,4,71,University of Wisconsin–Madison,US,SS→DOI→OA
609,MOBICOM,2009,,https://openalex.org/W2135573205,https://openalex.org/A5112277360,Nabeel Ahmed,2,False,4,34,University of Waterloo,CA,SS→DOI→OA
611,PODS,2009,,https://openalex.org/W2041829641,https://openalex.org/A5001043287,Stephanie Tien Lee,2,False,2,3,University of Oxford,GB,SS→title→OA
611,PODS,2009,,https://openalex.org/W2041829641,https://openalex.org/A5079503799,Gregory Valiant,3,False,1,154,"University of California, Berkeley; Berkeley College",US; US,SS→title→OA
612,S&P,2009,,https://openalex.org/W2105842205,https://openalex.org/A5023051798,Gregory Dardyk,3,False,0,3,Google (United States),US,SS→DOI→OA
613,SIGCOMM,2009,,https://openalex.org/W2150957281,https://openalex.org/A5041937385,Thomas Moscibroda,3,False,5,194,Microsoft (United States),US,SS→DOI→OA
615,SIGMETRICS,2009,,https://openalex.org/W2109992755,https://openalex.org/A5005715220,Marianne van den Boomen,1,True,3,7,,,SS→title→OA
616,SIGMOD,2009,,https://openalex.org/W2126354234,https://openalex.org/A5069246862,Shubham Chopra,2,False,0,2,,,SS→title→OA
618,SOSP,2009,,https://openalex.org/W2137888380,https://openalex.org/A5001598240,Leonid Ryzhyk,1,True,2,57,,,SS→title→OA
619,STOC,2009,,https://openalex.org/W2019883273,https://openalex.org/A5073935967,Robin A. Moser,1,True,1,18,ETH Zurich,CH,GS→title→OA
624,AAAI,2008,,https://openalex.org/W192051504,https://openalex.org/A5015729451,Liad Wagman,1,True,0,111,Duke University,US,SS→title→OA
629,CHI,2008,,https://openalex.org/W2094064671,https://openalex.org/A5011891560,Felix Olorunfemi,1,True,1,35,,,SS→title→OA
629,CHI,2008,,https://openalex.org/W2094064671,https://openalex.org/A5049980911,Raheem Usman Adebimpe,2,False,2,5,,,SS→title→OA
631,CHI,2008,,https://openalex.org/W2053078227,https://openalex.org/A5046611715,Gilly Leshed,1,True,3,64,Cornell University,US,SS→DOI→OA
631,CHI,2008,,https://openalex.org/W2053078227,https://openalex.org/A5012802996,Theresa Velden,2,False,5,39,Cornell University,US,SS→DOI→OA
636,CVPR,2008,,https://openalex.org/W2113201641,https://openalex.org/A5077783791,Matthew B. Blaschko,2,False,4,251,Max Planck Institute for Biological Cybernetics,DE,SS→title→OA
637,CVPR,2008,,https://openalex.org/W2111559961,https://openalex.org/A5068587315,Oliver J. Woodford,1,True,3,42,University of Oxford,GB,SS→DOI→OA
638,FOCS,2008,,https://openalex.org/W1497086998,https://openalex.org/A5023279342,Dana Moshkovitz,1,True,2,56,Weizmann Institute of Science,IL,SS→title→OA
640,FSE,2008,,https://openalex.org/W2160517961,https://openalex.org/A5113684638,Nicolas Bettenburg,1,True,2,33,Saarland University,DE,SS→title→OA
640,FSE,2008,,https://openalex.org/W2160517961,https://openalex.org/A5048641532,Sascha Just,2,False,1,16,Saarland University,DE,SS→title→OA
640,FSE,2008,,https://openalex.org/W2160517961,https://openalex.org/A5069763558,Adrian Schröter,3,False,2,25,University of Victoria,CA,SS→title→OA
643,ICSE,2008,,https://openalex.org/W2154843497,https://openalex.org/A5101967307,Guoqing Xu,1,True,4,136,The Ohio State University,US,SS→title→OA
644,ICSE,2008,,https://openalex.org/W1790484086,https://openalex.org/A5043431516,William N. Sumner,1,True,0,39,,,GS→title→OA
645,ICSE,2008,,https://openalex.org/W2136043644,https://openalex.org/A5079075574,Ajitha Rajan,1,True,2,214,University of Minnesota,US,GS→title→OA
646,ICSE,2008,,https://openalex.org/W2130243914,https://openalex.org/A5084552503,Joseph R. Ruthruff,1,True,5,30,University of Nebraska–Lincoln,US,SS→DOI→OA
648,INFOCOM,2008,,https://openalex.org/W2133795371,https://openalex.org/A5022354495,Dattatraya Y. Gokhale,1,True,2,3,Indian Institute of Technology Bombay,IN,SS→DOI→OA
650,KDD,2008,,https://openalex.org/W2118556950,https://openalex.org/A5100368855,Xiang Zhang,1,True,2,70,University of North Carolina at Chapel Hill,US,SS→DOI→OA
652,OSDI,2008,,https://openalex.org/W1710734607,https://openalex.org/A5053355200,Cristian Cadar,1,True,5,113,Stanford University,US,SS→title→OA
652,OSDI,2008,,https://openalex.org/W1710734607,https://openalex.org/A5072236833,Dakarai Dunbar,2,False,-16,4,Stanford University,US,SS→title→OA
653,OSDI,2008,,https://openalex.org/W1493893823,https://openalex.org/A5060832606,Dennis Fetterly,3,False,5,32,Microsoft Research (India),IN,SS→title→OA
654,OSDI,2008,,https://openalex.org/W2013592197,https://openalex.org/A5052836807,Diwaker Gupta,1,True,4,16,ASTER,CA,SS→DOI→OA
654,OSDI,2008,,https://openalex.org/W2013592197,https://openalex.org/A5000107991,Michael Vrable,3,False,3,16,"University of California, San Diego",US,SS→DOI→OA
655,PODS,2008,,https://openalex.org/W1967172267,https://openalex.org/A5113577071,Atish Das Sarma,1,True,4,72,Georgia Institute of Technology,US,SS→DOI→OA
656,S&P,2008,,https://openalex.org/W2143472559,https://openalex.org/A5016115127,Daniel Halperin,1,True,1,38,University of Washington,US,SS→title→OA
656,S&P,2008,,https://openalex.org/W2143472559,https://openalex.org/A5058661031,Thomas S. Heydt-Benjamin,2,False,2,11,University of Massachusetts Amherst,US,SS→title→OA
660,SIGMOD,2008,,https://openalex.org/W2171901130,https://openalex.org/A5050157577,Jagan Sankaranarayanan,2,False,5,60,"University of Maryland, College Park",US,SS→DOI→OA
666,WWW,2008,,https://openalex.org/W2145990704,https://openalex.org/A5080290452,Hsin-Tsang Lee,1,True,0,6,Texas A&M University,US,SS→DOI→OA
667,AAAI,2007,,https://openalex.org/W2146447174,https://openalex.org/A5105307360,Nathanael Chambers,2,False,3,68,Stanford University,US,SS→title→OA
668,AAAI,2007,,https://openalex.org/W1902527071,https://openalex.org/A5036074668,Colin McMillen,1,True,5,19,Laboratoire d'Informatique de Paris-Nord; Carnegie Mellon University,FR; US,SS→title→OA
669,ACL,2007,,https://openalex.org/W2121465811,https://openalex.org/A5077791792,Yuk Wah Wong,1,True,4,12,The University of Texas at Austin,US,SS→title→OA
670,CHI,2007,,https://openalex.org/W2117601224,https://openalex.org/A5028059312,Manas Mittal,3,False,0,5,,,SS→DOI→OA
671,CHI,2007,,https://openalex.org/W2006550435,https://openalex.org/A5104070883,April Slayden Mitchell,2,False,0,7,Hewlett-Packard (United States),US,SS→DOI→OA
671,CHI,2007,,https://openalex.org/W2006550435,https://openalex.org/A5069459444,Alex Vorbau,3,False,3,7,Hewlett-Packard (United States),US,SS→DOI→OA
672,CHI,2007,,https://openalex.org/W2152312062,https://openalex.org/A5024737277,Chris Muffels,2,False,1,3,MDS Associates (United States),US,SS→title→OA
674,CHI,2007,,https://openalex.org/W2057359302,https://openalex.org/A5023572731,Vaiva Kalnikaitė,1,True,0,40,University of Sheffield,GB,SS→DOI→OA
675,CHI,2007,,https://openalex.org/W3172402307,https://openalex.org/A5020864276,Sebastian Moffatt,1,True,0,9,,,GS→title→OA
677,CVPR,2007,,https://openalex.org/W2082546838,https://openalex.org/A5061394912,M. Aerts,2,False,0,7,ETH Zurich,CH,SS→title→OA
677,CVPR,2007,,https://openalex.org/W2082546838,https://openalex.org/A5057210065,A. C. Hack,3,False,4,24,ETH Zurich,CH,SS→title→OA
679,FSE,2007,,https://openalex.org/W2163643791,https://openalex.org/A5023658938,Narayan Ramasubbu,1,True,4,71,Singapore Management University,SG,SS→DOI→OA
679,FSE,2007,,https://openalex.org/W2163643791,https://openalex.org/A5075701279,Rajesh Krishna Balan,2,False,5,172,Singapore Management University,SG,SS→DOI→OA
680,FSE,2007,,https://openalex.org/W2042454716,https://openalex.org/A5022177364,Christopher Kruegel,3,False,5,336,University of Applied Sciences Technikum Wien,AT,SS→DOI→OA
682,FSE,2007,,https://openalex.org/W2137956345,https://openalex.org/A5057086547,Alex Potanin,2,False,5,103,Victoria University of Wellington,NZ,SS→DOI→OA
682,FSE,2007,,https://openalex.org/W2137956345,https://openalex.org/A5090255963,Mahmood Ali,3,False,0,9,Massachusetts Institute of Technology,US,SS→DOI→OA
684,ICML,2007,,https://openalex.org/W2169495281,https://openalex.org/A5088203996,Jason V. Davis,1,True,3,15,The University of Texas at Austin,US,SS→DOI→OA
684,ICML,2007,,https://openalex.org/W2169495281,https://openalex.org/A5049134079,Brian Kulis,2,False,4,100,The University of Texas at Austin,US,SS→DOI→OA
684,ICML,2007,,https://openalex.org/W2169495281,https://openalex.org/A5101633144,Prateek Jain,3,False,4,193,The University of Texas at Austin,US,SS→DOI→OA
685,ICSE,2007,,https://openalex.org/W2145544369,https://openalex.org/A5019848726,Ekwa Duala-Ekoko,1,True,1,14,McGill University,CA,SS→DOI→OA
686,ICSE,2007,,https://openalex.org/W2151553346,https://openalex.org/A5100695695,Sunghun Kim,1,True,4,55,Massachusetts Institute of Technology,US,SS→DOI→OA
687,ICSE,2007,,https://openalex.org/W2152846401,https://openalex.org/A5022905724,Mehrdad Sabetzadeh,2,False,3,174,University of Toronto,CA,SS→DOI→OA
688,ICSE,2007,,https://openalex.org/W2115694885,https://openalex.org/A5019170764,Adam Kieżun,1,True,4,87,Massachusetts Institute of Technology,US,SS→DOI→OA
689,IJCAI,2007,,https://openalex.org/W110738662,https://openalex.org/A5102785744,Maleeha Qazi,1,True,4,13,Siemens (Germany),DE,SS→title→OA
693,KDD,2007,,https://openalex.org/W2056932183,https://openalex.org/A5025202709,Srujana Merugu,2,False,5,49,Yahoo (Spain),ES,SS→DOI→OA
694,PLDI,2007,,https://openalex.org/W2071286129,https://openalex.org/A5031711886,Frances Perry,1,True,1,11,Princeton University,US,SS→title→OA
694,PLDI,2007,,https://openalex.org/W2071286129,https://openalex.org/A5018151279,Lester Mackey,2,False,1,411,Princeton University,US,SS→title→OA
697,SIGIR,2007,,https://openalex.org/W2149156280,https://openalex.org/A5043706888,Mikhail Bilenko,2,False,5,35,Microsoft (Finland),FI,SS→DOI→OA
698,SIGMETRICS,2007,,https://openalex.org/W2066262685,https://openalex.org/A5073854516,Matthew Wachs,2,False,2,27,Carnegie Mellon University,US,SS→DOI→OA
698,SIGMETRICS,2007,,https://openalex.org/W2066262685,https://openalex.org/A5049066620,Raja R. Sambasivan,3,False,2,35,Carnegie Mellon University,US,SS→DOI→OA
700,SIGMOD,2007,,https://openalex.org/W2035801804,https://openalex.org/A5103467344,Subramanian Arumugam,2,False,5,34,University of Florida,US,SS→title→OA
700,SIGMOD,2007,,https://openalex.org/W2035801804,https://openalex.org/A5022320149,Abhijit Pol,3,False,3,10,University of Florida,US,SS→title→OA
702,SOSP,2007,,https://openalex.org/W2038345682,https://openalex.org/A5066623526,Ramakrishna Kotla,1,True,5,22,Microsoft (United States); Silicon Valley Community Foundation,US; US,SS→DOI→OA
703,SOSP,2007,,https://openalex.org/W2166510103,https://openalex.org/A5046383149,Stephen Chong,1,True,4,121,Cornell University,US,SS→title→OA
703,SOSP,2007,,https://openalex.org/W2166510103,https://openalex.org/A5020572630,Jed Liu,2,False,5,26,Cornell University,US,SS→title→OA
705,STOC,2007,,https://openalex.org/W1998698985,https://openalex.org/A5046685409,Sergey Yekhanin,1,True,5,101,Massachusetts Institute of Technology; IIT@MIT,US; US,SS→DOI→OA
706,UIST,2007,,https://openalex.org/W2140280838,https://openalex.org/A5076861145,Alex Butler,3,False,1,17,Microsoft Research (United Kingdom),GB,SS→DOI→OA
707,VLDB,2007,,https://openalex.org/W2140613126,https://openalex.org/A5049333271,Daniel J. Abadi,1,True,5,98,Moscow Institute of Thermal Technology,RU,SS→title→OA
709,AAAI,2006,,https://openalex.org/W1607840088,https://openalex.org/A5108339374,Bart Selman,3,False,-13,1,Cornell University,US,SS→title→OA
711,ACL,2006,,https://openalex.org/W2144108169,https://openalex.org/A5027983493,Rion Snow,1,True,2,11,Stanford University,US,SS→DOI→OA
714,CHI,2006,,https://openalex.org/W2118755902,https://openalex.org/A5058733178,J. Luk,1,True,0,5,University of British Columbia,CA,SS→DOI→OA
714,CHI,2006,,https://openalex.org/W2118755902,https://openalex.org/A5067442653,Jérôme Pasquero,2,False,3,14,McGill University,CA,SS→DOI→OA
714,CHI,2006,,https://openalex.org/W2118755902,https://openalex.org/A5080542443,S. Little,3,False,0,3,University of British Columbia,CA,SS→DOI→OA
715,CIKM,2006,,https://openalex.org/W2044983364,https://openalex.org/A5021697915,Nikos Ntarmos,3,False,3,59,Research Academic Computer Technology Institute; University of Patras,GR; GR,SS→DOI→OA
716,CVPR,2006,,https://openalex.org/W2146352414,https://openalex.org/A5009682734,Derek Hoiem,1,True,2,184,Carnegie Mellon University,US,SS→DOI→OA
719,FSE,2006,,https://openalex.org/W2107794009,https://openalex.org/A5028750260,Bhargav S. Gulavani,1,True,0,16,Indian Institute of Technology Bombay,IN,SS→DOI→OA
719,FSE,2006,,https://openalex.org/W2107794009,https://openalex.org/A5008657833,Yamini Kannan,3,False,0,2,Microsoft Research (India); Microsoft (United States),IN; US,SS→DOI→OA
720,ICML,2006,,https://openalex.org/W2162152253,https://openalex.org/A5036361185,Fabian H. Sinz,2,False,2,109,Max Planck Institute for Biological Cybernetics,DE,SS→title→OA
721,ICSE,2006,,https://openalex.org/W2071616717,https://openalex.org/A5101744869,Zhang Ji,1,True,4,44,Michigan State University,US,SS→title→OA
722,ICSE,2006,,https://openalex.org/W2079317829,https://openalex.org/A5038565477,John Anvik,1,True,5,47,University of British Columbia,CA,SS→DOI→OA
722,ICSE,2006,,https://openalex.org/W2079317829,https://openalex.org/A5033307955,Lyndon Hiew,2,False,1,3,University of British Columbia,CA,SS→DOI→OA
725,OSDI,2006,,https://openalex.org/W2058535975,https://openalex.org/A5031385754,Edmund B. Nightingale,1,True,3,34,University of Michigan–Ann Arbor,US,SS→DOI→OA
725,OSDI,2006,,https://openalex.org/W2058535975,https://openalex.org/A5020883423,Kaushik Veeraraghavan,2,False,0,34,University of Michigan–Ann Arbor,US,SS→DOI→OA
729,SIGMETRICS,2006,,https://openalex.org/W4214714086,https://openalex.org/A5053342250,Gil Zussman,3,False,4,296,Massachusetts Institute of Technology,US,SS→DOI→OA
730,SIGMOD,2006,,https://openalex.org/W118378920,https://openalex.org/A5012667159,Timothy David Brody,1,True,0,1,,,SS→title→OA
733,VLDB,2006,,https://openalex.org/W2146081216,https://openalex.org/A5110176750,Soumyadeb Mitra,1,True,1,17,University of Illinois Urbana-Champaign,US,SS→title→OA
739,CHI,2005,,https://openalex.org/W2153282521,https://openalex.org/A5037160778,Amy J. Ko,2,False,4,201,Carnegie Mellon University,US,SS→DOI→OA
739,CHI,2005,,https://openalex.org/W2153282521,https://openalex.org/A5103008611,Htet Htet Aung,3,False,2,38,Carnegie Mellon University,US,SS→DOI→OA
741,CIKM,2005,,https://openalex.org/W1965605976,https://openalex.org/A5002696075,Bhuvan Bamba,3,False,1,32,IBM Research - India; IBM (United States),IN; US,SS→DOI→OA
743,FOCS,2005,,https://openalex.org/W2133589924,https://openalex.org/A5006066917,Farzad Parvaresh,1,True,2,81,"University of California, Berkeley; University of California, San Diego",US; US,SS→DOI→OA
745,FSE,2005,,https://openalex.org/W2166140339,https://openalex.org/A5046598816,Yichen Xie,1,True,5,80,Stanford University,US,SS→title→OA
749,ICSE,2005,,https://openalex.org/W2170239024,https://openalex.org/A5016315666,Brian Demsky,1,True,4,95,Massachusetts Institute of Technology,US,SS→DOI→OA
751,ICSE,2005,,https://openalex.org/W2013711971,https://openalex.org/A5007057846,Yvan Labiche,3,False,5,170,Carleton University,CA,SS→DOI→OA
752,ICSE,2005,,https://openalex.org/W4239049496,https://openalex.org/A5103412814,Andrew J. Ko,1,True,5,46,Carnegie Mellon University,US,GS→title→OA
758,PLDI,2005,,https://openalex.org/W4236944756,https://openalex.org/A5064241063,Chris Lattner,1,True,3,29,University of Illinois Urbana-Champaign,US,SS→DOI→OA
759,PLDI,2005,,https://openalex.org/W4245234767,https://openalex.org/A5010786661,Armando Solar-Lezama,1,True,0,231,"University of California, Berkeley",US,SS→DOI→OA
759,PLDI,2005,,https://openalex.org/W4245234767,https://openalex.org/A5001159571,Rodric Rabbah,2,False,4,76,Massachusetts Institute of Technology,US,SS→DOI→OA
760,PODS,2005,,https://openalex.org/W2111421966,https://openalex.org/A5007519378,Dirk Leinders,1,True,2,19,Hasselt University,BE,SS→title→OA
764,SOSP,2005,,https://openalex.org/W2099323800,https://openalex.org/A5090128483,Amitanand S. Aiyer,1,True,0,16,The University of Texas at Austin,US,SS→title→OA
764,SOSP,2005,,https://openalex.org/W2099323800,https://openalex.org/A5061077761,Allen Clement,3,False,5,43,The University of Texas at Austin,US,SS→title→OA
768,UIST,2005,,https://openalex.org/W2042616792,https://openalex.org/A5049757296,Michael Bolin,1,True,0,9,IIT@MIT; Massachusetts Institute of Technology,US; US,SS→DOI→OA
768,UIST,2005,,https://openalex.org/W2042616792,https://openalex.org/A5083854355,Philip Rha,3,False,0,2,IIT@MIT; Massachusetts Institute of Technology,US; US,SS→DOI→OA
769,VLDB,2005,,https://openalex.org/W2135552269,https://openalex.org/A5043552468,Amol Ghoting,1,True,4,97,The Ohio State University,US,SS→title→OA
769,VLDB,2005,,https://openalex.org/W2135552269,https://openalex.org/A5068014041,Gregory Buehrer,2,False,0,20,The Ohio State University,US,SS→title→OA
770,WWW,2005,,https://openalex.org/W1977841655,https://openalex.org/A5088242464,Xiaohui Long,1,True,2,7,New York University,US,SS→title→OA
771,AAAI,2004,,https://openalex.org/W2753424512,https://openalex.org/A5098429303,Mary Pogue,1,True,0,1,Louisiana State University Agricultural Center,US,SS→title→OA
772,ACL,2004,,https://openalex.org/W2121147707,https://openalex.org/A5016270907,Julie Weeds,3,False,1,63,University of Sussex,GB,SS→title→OA
773,CIKM,2004,,https://openalex.org/W2026168616,https://openalex.org/A5075130969,Qiankun Zhao,1,True,1,60,Nanyang Technological University,SG,SS→DOI→OA
774,CVPR,2004,,https://openalex.org/W2101305476,https://openalex.org/A5024843495,Vlad Branzoi,2,False,1,16,Columbia University,US,SS→title→OA
775,FOCS,2004,,https://openalex.org/W2163375015,https://openalex.org/A5067917669,Subhash Khot,1,True,4,205,Georgia Institute of Technology,US,SS→title→OA
776,FOCS,2004,,https://openalex.org/W1984459117,https://openalex.org/A5086684679,Benny Applebaum,1,True,0,118,Technion – Israel Institute of Technology,IL,SS→DOI→OA
777,FSE,2004,,https://openalex.org/W2149612550,https://openalex.org/A5005318859,Alexandru Sălcianu,2,False,3,15,Massachusetts Institute of Technology,US,GS→title→OA
777,FSE,2004,,https://openalex.org/W2149612550,https://openalex.org/A5022020843,Suhabe Bugrara,3,False,0,8,Massachusetts Institute of Technology,US,GS→title→OA
779,ICSE,2004,,https://openalex.org/W2041853131,https://openalex.org/A5100388576,Lu Zhang,2,False,3,230,Peking University,CN,SS→DOI→OA
779,ICSE,2004,,https://openalex.org/W2041853131,https://openalex.org/A5100411657,Yin Liu,3,False,2,50,Rensselaer Polytechnic Institute,US,SS→DOI→OA
780,ICSE,2004,,https://openalex.org/W4244325127,https://openalex.org/A5019272809,Parastoo Mohagheghi,1,True,3,65,NTNU Samfunnsforskning; Simula Research Laboratory,NO; NO,SS→title→OA
780,ICSE,2004,,https://openalex.org/W4244325127,https://openalex.org/A5054212955,Ole M. Killi,3,False,0,1,NTNU Samfunnsforskning,NO,SS→title→OA
781,ICSE,2004,,https://openalex.org/W2003751975,https://openalex.org/A5055811185,Gary Wassermann,1,True,-2,18,"University of California, Davis",US,SS→DOI→OA
781,ICSE,2004,,https://openalex.org/W2003751975,https://openalex.org/A5061727878,Carl Gould,2,False,0,3,"University of California, Davis",US,SS→DOI→OA
782,ICSE,2004,,https://openalex.org/W4240473828,https://openalex.org/A5036568062,Johannes Henkel,1,True,3,17,University of Colorado Boulder,US,SS→title→OA
784,INFOCOM,2004,,https://openalex.org/W2161725792,https://openalex.org/A5013022430,J. Mammen,2,False,0,11,Stanford University,US,SS→DOI→OA
785,KDD,2004,,https://openalex.org/W2139956879,https://openalex.org/A5112572279,Sugato Basu,1,True,3,68,The University of Texas at Austin,US,SS→DOI→OA
786,OSDI,2004,,https://openalex.org/W2116283852,https://openalex.org/A5006085341,Muthukaruppan Annamalai,2,False,1,7,University of Washington,US,SS→DOI→OA
787,OSDI,2004,,https://openalex.org/W146360823,https://openalex.org/A5056288677,Junfeng Yang,1,True,3,93,,,SS→title→OA
