conference,year,openalex_id,title,cited_by_count,source_id,source_name,is_award
S&P,2008,https://openalex.org/W2167266744,Spot Me if You Can: Uncovering Spoken Phrases in Encrypted VoIP Conversations,219,https://openalex.org/S4210233669,Proceedings - IEEE Symposium on Security and Privacy/Proceedings of the ... IEEE Symposium on Security and Privacy,0
S&P,2008,https://openalex.org/W2166971704,Towards Practical Privacy for Genomic Computation,207,https://openalex.org/S4210233669,Proceedings - IEEE Symposium on Security and Privacy/Proceedings of the ... IEEE Symposium on Security and Privacy,0
SIGMOD,2008,https://openalex.org/W2131785201,Semantics and complexity of SPARQL,1120,https://openalex.org/S90119964,ACM Transactions on Database Systems,0
SIGMOD,2008,https://openalex.org/W2068418796,Relational query coprocessing on graphics processors,276,https://openalex.org/S90119964,ACM Transactions on Database Systems,0
SIGMOD,2008,https://openalex.org/W2622005089,Casper*,198,https://openalex.org/S90119964,ACM Transactions on Database Systems,0
SIGMOD,2008,https://openalex.org/W2057545667,The design of a query monitoring system,169,https://openalex.org/S90119964,ACM Transactions on Database Systems,0
SIGMOD,2008,https://openalex.org/W2049410874,Semantics and implementation of continuous sliding window queries over data streams,130,https://openalex.org/S90119964,ACM Transactions on Database Systems,0
SIGMOD,2008,https://openalex.org/W1991758224,Detecting outlying properties of exceptional objects,88,https://openalex.org/S90119964,ACM Transactions on Database Systems,0
SIGMOD,2008,https://openalex.org/W2035302703,ODE,83,https://openalex.org/S90119964,ACM Transactions on Database Systems,0
SIGMOD,2008,https://openalex.org/W2112527958,Snapshot isolation and integrity constraints in replicated databases,65,https://openalex.org/S90119964,ACM Transactions on Database Systems,0
SIGMOD,2008,https://openalex.org/W2073216087,A framework for efficient data anonymization under privacy and accuracy constraints,77,https://openalex.org/S90119964,ACM Transactions on Database Systems,0
SIGMOD,2008,https://openalex.org/W1965776893,The recovery of a schema mapping,74,https://openalex.org/S90119964,ACM Transactions on Database Systems,0
VLDB,2008,https://openalex.org/W2153887189,Refactoring: Improving the Design of Existing Code,5620,https://openalex.org/S106296714,Lecture notes in computer science,0
VLDB,2008,https://openalex.org/W1520914943,The Sybil Attack,4349,https://openalex.org/S106296714,Lecture notes in computer science,0
VLDB,2008,https://openalex.org/W2119245106,Kademlia: A Peer-to-Peer Information System Based on the XOR Metric,2984,https://openalex.org/S106296714,Lecture notes in computer science,0
VLDB,2008,https://openalex.org/W2160375412,Semantic Matching of Web Services Capabilities,2109,https://openalex.org/S106296714,Lecture notes in computer science,0
VLDB,2008,https://openalex.org/W2138464849,Model Driven Engineering,1761,https://openalex.org/S106296714,Lecture notes in computer science,0
VLDB,2008,https://openalex.org/W1489391022,NuSMV 2: An OpenSource Tool for Symbolic Model Checking,1613,https://openalex.org/S106296714,Lecture notes in computer science,0
VLDB,2008,https://openalex.org/W1666447063,Object Recognition as Machine Translation: Learning a Lexicon for a Fixed Image Vocabulary,1610,https://openalex.org/S106296714,Lecture notes in computer science,0
VLDB,2008,https://openalex.org/W4250846042,Isabelle/HOL,1512,https://openalex.org/S106296714,Lecture notes in computer science,0
VLDB,2008,https://openalex.org/W2495889793,Fast Software Encryption,1422,https://openalex.org/S106296714,Lecture notes in computer science,0
VLDB,2008,https://openalex.org/W1513768190,Color-Based Probabilistic Tracking,1389,https://openalex.org/S106296714,Lecture notes in computer science,0
VLDB,2008,https://openalex.org/W2098759488,Querying and mining of time series data,1337,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2008,https://openalex.org/W2150013559,PNUTS,957,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2008,https://openalex.org/W2119400430,SCOPE,725,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2008,https://openalex.org/W2108223890,WebTables,630,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2008,https://openalex.org/W2135577024,Hexastore,616,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2008,https://openalex.org/W2089247435,RDF-3X,552,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2008,https://openalex.org/W2124849257,Resisting structural re-identification in anonymized social networks,544,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2008,https://openalex.org/W2155070484,H-store,518,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2008,https://openalex.org/W2141136363,Discovery of convoys in trajectory databases,432,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
VLDB,2008,https://openalex.org/W2140840007,Taming verification hardness,387,https://openalex.org/S4210226185,Proceedings of the VLDB Endowment,0
CHI,2007,https://openalex.org/W2124631354,Redox Processes and Water Quality of Selected Principal Aquifer Systems,543,https://openalex.org/S53579087,Ground Water,0
CHI,2007,https://openalex.org/W2115771358,Extinction Depth and Evapotranspiration from Ground Water under Selected Land Covers,264,https://openalex.org/S53579087,Ground Water,0
CHI,2007,https://openalex.org/W2024766912,"Effective Groundwater Model Calibration: With Analysis of Data, Sensitivities, Predictions, and Uncertainty",257,https://openalex.org/S53579087,Ground Water,0
CHI,2007,https://openalex.org/W2169389541,"Pharmaceuticals in On‐Site Sewage Effluent and Ground Water, Western Montana",227,https://openalex.org/S53579087,Ground Water,0
CHI,2007,https://openalex.org/W2068053619,Solute and Colloid Transport in Karst Conduits under Low‐ and High‐Flow Conditions,196,https://openalex.org/S53579087,Ground Water,0
CHI,2007,https://openalex.org/W2125856966,Are Models Too Simple? Arguments for Increased Parameterization,187,https://openalex.org/S53579087,Ground Water,0
CHI,2007,https://openalex.org/W2024367699,Using Hydraulic Head Measurements in Variable‐Density Ground Water Flow Analyses,175,https://openalex.org/S53579087,Ground Water,0
CHI,2007,https://openalex.org/W2147541497,Groundwater in the Environment: An Introduction,162,https://openalex.org/S53579087,Ground Water,0
CHI,2007,https://openalex.org/W2039838055,Distinguishing Sources of Ground Water Recharge by Using δ <sup>2</sup> H and δ <sup>18</sup> O,160,https://openalex.org/S53579087,Ground Water,0
CHI,2007,https://openalex.org/W2137811153,Analyzing Bank Filtration by Deconvoluting Time Series of Electric Conductivity,149,https://openalex.org/S53579087,Ground Water,0
CHI,2007,https://openalex.org/W2571012312,Comparing Clusterings - An Overview,227,https://openalex.org/S4306401992,Repository KITopen (Karlsruhe Institute of Technology),0
CHI,2007,https://openalex.org/W1779450743,Energy Management for Hypervisor-Based Virtual Machines,173,https://openalex.org/S4306401992,Repository KITopen (Karlsruhe Institute of Technology),0
CHI,2007,https://openalex.org/W2588458088,Algorithmic Aspects of Triangle-Based Network Analysis,116,https://openalex.org/S4306401992,Repository KITopen (Karlsruhe Institute of Technology),0
CHI,2007,https://openalex.org/W2563674362,Assessment of the impact of renewable electricity generation on the German electricity sector: An agent-based simulation approach,75,https://openalex.org/S4306401992,Repository KITopen (Karlsruhe Institute of Technology),0
CHI,2007,https://openalex.org/W3104134720,Symmetries of Pairing Correlations in Superconductor–Ferromagnet Nanostructures,94,https://openalex.org/S4306401992,Repository KITopen (Karlsruhe Institute of Technology),0
CHI,2007,https://openalex.org/W73694503,Detection of weak laser pulses by full waveform stacking,51,https://openalex.org/S4306401992,Repository KITopen (Karlsruhe Institute of Technology),0
CHI,2007,https://openalex.org/W3102228890,Invariant transports of stationary random measures and mass-stationarity,50,https://openalex.org/S4306401992,Repository KITopen (Karlsruhe Institute of Technology),0
CHI,2007,https://openalex.org/W2615872869,"Inter-vehicle communications - achieving safety in a distributed wireless environment. Challenges, systems and protocols",48,https://openalex.org/S4306401992,Repository KITopen (Karlsruhe Institute of Technology),0
CHI,2007,https://openalex.org/W3169491100,Variational Integrators and Generating Functions for Stochastic Hamiltonian Systems,30,https://openalex.org/S4306401992,Repository KITopen (Karlsruhe Institute of Technology),0
CHI,2007,https://openalex.org/W2148286641,The CMU TransTac 2007 Eyes-free and Hands-free Two-way Speech-to-Speech Translation System,23,https://openalex.org/S4306401992,Repository KITopen (Karlsruhe Institute of Technology),0
CVPR,2007,https://openalex.org/W2003655297,Trace-Element Partitioning Between Amphibole and Silicate Melt,284,https://openalex.org/S4210187442,Reviews in Mineralogy and Geochemistry,0
CVPR,2007,https://openalex.org/W2089741869,Fluid-Fluid Interactions in Magmatic-Hydrothermal Ore Formation,246,https://openalex.org/S4210187442,Reviews in Mineralogy and Geochemistry,0
CVPR,2007,https://openalex.org/W2073446505,Paleoelevation Reconstruction using Pedogenic Carbonates,238,https://openalex.org/S4210187442,Reviews in Mineralogy and Geochemistry,0
CVPR,2007,https://openalex.org/W2000500304,Fluid-Fluid Interactions in Geothermal Systems,190,https://openalex.org/S4210187442,Reviews in Mineralogy and Geochemistry,0
CVPR,2007,https://openalex.org/W2076885328,Amphiboles: Crystal Chemistry,146,https://openalex.org/S4210187442,Reviews in Mineralogy and Geochemistry,0
CVPR,2007,https://openalex.org/W2062012791,Stable Isotope-Based Paleoaltimetry: Theory and Validation,120,https://openalex.org/S4210187442,Reviews in Mineralogy and Geochemistry,0
CVPR,2007,https://openalex.org/W2166111332,Amphiboles in the Igneous Environment,116,https://openalex.org/S4210187442,Reviews in Mineralogy and Geochemistry,0
CVPR,2007,https://openalex.org/W2028116953,Fluid Phase Separation Processes in Submarine Hydrothermal Systems,102,https://openalex.org/S4210187442,Reviews in Mineralogy and Geochemistry,0
CVPR,2007,https://openalex.org/W2161108149,Numerical Simulation of Multiphase Fluid Flow in Hydrothermal Systems,75,https://openalex.org/S4210187442,Reviews in Mineralogy and Geochemistry,0
CVPR,2007,https://openalex.org/W2034236406,Stomatal Frequency Change Over Altitudinal Gradients: Prospects for Paleoaltimetry,109,https://openalex.org/S4210187442,Reviews in Mineralogy and Geochemistry,0
IJCAI,2007,https://openalex.org/W92376239,Emergence of norms through social learning,279,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2007,https://openalex.org/W46938732,ItemRank: a random-walk based scoring algorithm for recommender engines,271,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2007,https://openalex.org/W2108287887,Identifying expressions of opinion in context,253,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2007,https://openalex.org/W184049366,Formal trust model for multiagent systems,234,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2007,https://openalex.org/W167115076,Searching for interacting features,214,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2007,https://openalex.org/W1489026763,Trust based recommender system for the semantic web,151,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2007,https://openalex.org/W90502410,What you seek is what you get: extraction of class attributes from query logs,128,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2007,https://openalex.org/W138745945,Selective supervision: guiding supervised learning with decision-theoretic active learning,119,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2007,https://openalex.org/W1511537177,OSS: a semantic similarity function based on hierarchical ontologies,106,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2007,https://openalex.org/W1923871101,Learning and multiagent reasoning for autonomous agents,64,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2007,https://openalex.org/W2061884629,"Mutations in Cardiac T-Box Factor Gene TBX20 are associated with Diverse Cardiac Pathologies, Including Defects of Septation and Valvulogenesis and Cardiomyopathy",359,https://openalex.org/S4306402548,"Griffith Research Online (Griffith University, Queensland, Australia)",0
IJCAI,2007,https://openalex.org/W1039568389,The Culture of Prison Violence,141,https://openalex.org/S4306402548,"Griffith Research Online (Griffith University, Queensland, Australia)",0
IJCAI,2007,https://openalex.org/W318430001,Future Schools and How Technology can be used to support Millennial and Generation-Z Students,119,https://openalex.org/S4306402548,"Griffith Research Online (Griffith University, Queensland, Australia)",0
IJCAI,2007,https://openalex.org/W2126752003,Distances People Walk for Transport,101,https://openalex.org/S4306402548,"Griffith Research Online (Griffith University, Queensland, Australia)",0
IJCAI,2007,https://openalex.org/W198025141,Power Without Responsibility: Ministerial Staffers in Australian Governments from Whitlam to Howard.,80,https://openalex.org/S4306402548,"Griffith Research Online (Griffith University, Queensland, Australia)",0
IJCAI,2007,https://openalex.org/W994474385,Continuity and Change in Literacy Practices: A Move towards Multiliteracies.,57,https://openalex.org/S4306402548,"Griffith Research Online (Griffith University, Queensland, Australia)",0
IJCAI,2007,https://openalex.org/W1525005626,Evaluating the direct and indirect impact of traits and perceptions on technology adoption by women entrepreneurs in Malaysia,33,https://openalex.org/S4306402548,"Griffith Research Online (Griffith University, Queensland, Australia)",0
IJCAI,2007,https://openalex.org/W1603334961,"Cabinet Government in Australia, 1901-2006 : Practice, Principles, Performance",33,https://openalex.org/S4306402548,"Griffith Research Online (Griffith University, Queensland, Australia)",0
IJCAI,2007,https://openalex.org/W2134816814,The impact of parental attachment on adolescent perception of the school environment and school connectedness.,86,https://openalex.org/S4306402548,"Griffith Research Online (Griffith University, Queensland, Australia)",0
IJCAI,2007,https://openalex.org/W1571469744,Global Feminisms: New Directions in Contemporary Art,84,https://openalex.org/S4306402548,"Griffith Research Online (Griffith University, Queensland, Australia)",0
AAAI,2006,https://openalex.org/W114341944,The IAPR Benchmark : A New Evaluation Resource for Visual Information Systems,307,https://openalex.org/S4306401362,RWTH Publications (RWTH Aachen),0
AAAI,2006,https://openalex.org/W2398009384,Automatic sentence segmentation and punctuation prediction for spoken language translation.,85,https://openalex.org/S4306401362,RWTH Publications (RWTH Aachen),0
AAAI,2006,https://openalex.org/W897121544,Mechanical and fracture mechanical properties of fine grained concrete for textile reinforced composites,45,https://openalex.org/S4306401362,RWTH Publications (RWTH Aachen),0
AAAI,2006,https://openalex.org/W87666917,Mobile Host: A Feasibility Analysis of Mobile Web Service Provisioning.,36,https://openalex.org/S4306401362,RWTH Publications (RWTH Aachen),0
AAAI,2006,https://openalex.org/W1429528193,Untersuchungen zu den Korrosionsmechanismen von Stahlfasern in chloridhaltigem Beton,24,https://openalex.org/S4306401362,RWTH Publications (RWTH Aachen),0
AAAI,2006,https://openalex.org/W175138913,Foundations for knowledge-based programs using ES,16,https://openalex.org/S4306401362,RWTH Publications (RWTH Aachen),0
AAAI,2006,https://openalex.org/W2734821916,Machinability enhancement of non-leaded free cutting steels,14,https://openalex.org/S4306401362,RWTH Publications (RWTH Aachen),0
AAAI,2006,https://openalex.org/W2095985709,OCALA: an architecture for supporting legacy applications over overlays,65,https://openalex.org/S4306401362,RWTH Publications (RWTH Aachen),0
AAAI,2006,https://openalex.org/W2618624206,Advances in redox-flow batteries,16,https://openalex.org/S4306401362,RWTH Publications (RWTH Aachen),0
AAAI,2006,https://openalex.org/W175951530,PhaVoRIT: A Phase Vocoder for Real-Time Interactive Time-Stretching,22,https://openalex.org/S4306401362,RWTH Publications (RWTH Aachen),0
CVPR,2006,https://openalex.org/W1991544872,EPnP: An Accurate O(n) Solution to the PnP Problem,3092,https://openalex.org/S25538012,International Journal of Computer Vision,0
CVPR,2006,https://openalex.org/W2158169396,Unsupervised Learning of Human Action Categories Using Spatial-Temporal Words,1480,https://openalex.org/S25538012,International Journal of Computer Vision,0
CVPR,2006,https://openalex.org/W2017313218,Multi-Class Segmentation with Relative Location Prior,409,https://openalex.org/S25538012,International Journal of Computer Vision,0
CVPR,2006,https://openalex.org/W2147950119,Adaptive Stochastic Gradient Descent Optimisation for Image Registration,391,https://openalex.org/S25538012,International Journal of Computer Vision,0
CVPR,2006,https://openalex.org/W2004586880,Object Class Recognition and Localization Using Sparse Features with Limited Receptive Fields,376,https://openalex.org/S25538012,International Journal of Computer Vision,0
CVPR,2006,https://openalex.org/W2013712253,Spectral Curvature Clustering (SCC),368,https://openalex.org/S25538012,International Journal of Computer Vision,0
CVPR,2006,https://openalex.org/W2144476963,Particle Video: Long-Range Motion Estimation Using Point Trajectories,355,https://openalex.org/S25538012,International Journal of Computer Vision,0
CVPR,2006,https://openalex.org/W1967268147,Geodesic Matting: A Framework for Fast Interactive Image and Video Segmentation and Matting,310,https://openalex.org/S25538012,International Journal of Computer Vision,0
CVPR,2006,https://openalex.org/W1508437923,Optimization and Filtering for Human Motion Capture,230,https://openalex.org/S25538012,International Journal of Computer Vision,0
CVPR,2006,https://openalex.org/W2052017695,Large Deformation Diffeomorphic Metric Curve Mapping,225,https://openalex.org/S25538012,International Journal of Computer Vision,0
OSDI,2006,https://openalex.org/W2051544187,A generic component model for building systems software,373,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W1976922833,Adaptive work-stealing with parallelism feedback,71,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2066750882,RaWMS - Random Walk Based Lightweight Membership Service for Wireless Ad Hoc Networks,72,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2109077605,Vigilante,33,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2163936416,The SMesh wireless mesh network,24,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2146515084,Probabilistic quorum systems in wireless Ad Hoc networks,29,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2067614093,A stateless approach to connection-oriented protocols,16,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2140337761,High-bandwidth data dissemination for large-scale distributed systems,23,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2010221388,Incrementally parallelizing database transactions with thread-level speculation,9,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2032596249,Improving peer-to-peer performance through server-side scheduling,6,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2051544187,A generic component model for building systems software,373,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W1976922833,Adaptive work-stealing with parallelism feedback,71,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2066750882,RaWMS - Random Walk Based Lightweight Membership Service for Wireless Ad Hoc Networks,72,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2109077605,Vigilante,33,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2163936416,The SMesh wireless mesh network,24,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2146515084,Probabilistic quorum systems in wireless Ad Hoc networks,29,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2067614093,A stateless approach to connection-oriented protocols,16,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2140337761,High-bandwidth data dissemination for large-scale distributed systems,23,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2010221388,Incrementally parallelizing database transactions with thread-level speculation,9,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2006,https://openalex.org/W2032596249,Improving peer-to-peer performance through server-side scheduling,6,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
SIGMOD,2006,https://openalex.org/W2127364208,Why Experts Make Errors,287,https://openalex.org/S4306401019,ePrints Soton (University of Southampton),0
SIGMOD,2006,https://openalex.org/W2135140174,Kernel-Based Learning of Hierarchical Multilabel Classification Models,247,https://openalex.org/S4306401019,ePrints Soton (University of Southampton),0
SIGMOD,2006,https://openalex.org/W1787802114,Mechanisms of tsunami generation by submarine landslides - a short review,210,https://openalex.org/S4306401019,ePrints Soton (University of Southampton),0
SIGMOD,2006,https://openalex.org/W144580640,The cost of disease-related malnutrition in the UK and economic considerations for the use of oral nutritional supplements (ONS) in adults,109,https://openalex.org/S4306401019,ePrints Soton (University of Southampton),0
SIGMOD,2006,https://openalex.org/W64444179,The effectiveness of homework tasks in an irritable bowel syndrome self-management programme,55,https://openalex.org/S4306401019,ePrints Soton (University of Southampton),0
SIGMOD,2006,https://openalex.org/W618801200,"European private international law, the environment and obstacles for public authorities",37,https://openalex.org/S4306401019,ePrints Soton (University of Southampton),0
SIGMOD,2006,https://openalex.org/W1549980882,"Matrilineal Communities, Patriarchal Realities: A Feminist Nirvana Uncovered",36,https://openalex.org/S4306401019,ePrints Soton (University of Southampton),0
SIGMOD,2006,https://openalex.org/W199644573,Napoleon is dead: Lord Cochrane and the great stock exchange scandal,19,https://openalex.org/S4306401019,ePrints Soton (University of Southampton),0
SIGMOD,2006,https://openalex.org/W1832033375,An Architecture for Provenance Systems,121,https://openalex.org/S4306401019,ePrints Soton (University of Southampton),0
SIGMOD,2006,https://openalex.org/W2097025453,Overlapping coalition formation for efficient data fusion in multi-sensor networks,112,https://openalex.org/S4306401019,ePrints Soton (University of Southampton),0
VLDB,2006,https://openalex.org/W2107927452,Anatomy: simple and effective privacy preservation,646,https://openalex.org/S4306421142,Very Large Data Bases,0
VLDB,2006,https://openalex.org/W2142151675,Data integration: the teenage years,540,https://openalex.org/S4306421142,Very Large Data Bases,0
VLDB,2006,https://openalex.org/W2166916904,ULDBs: databases with uncertainty and lineage,459,https://openalex.org/S4306421142,Very Large Data Bases,0
VLDB,2006,https://openalex.org/W2144550310,Adaptive cleaning for RFID data streams,412,https://openalex.org/S4306421142,Very Large Data Bases,0
VLDB,2006,https://openalex.org/W2096598900,Efficient exact set-similarity joins,404,https://openalex.org/S4306421142,Very Large Data Bases,0
VLDB,2006,https://openalex.org/W2136445928,The spatial skyline queries,269,https://openalex.org/S4306421142,Very Large Data Bases,0
VLDB,2006,https://openalex.org/W2129388342,A middleware for fast and flexible sensor network deployment,249,https://openalex.org/S4306421142,Very Large Data Bases,0
VLDB,2006,https://openalex.org/W2134780295,Continuous nearest neighbor monitoring in road networks,205,https://openalex.org/S4306421142,Very Large Data Bases,0
VLDB,2006,https://openalex.org/W2112791883,LB_Keogh supports exact indexing of shapes under rotation invariance with arbitrary representations and distance measures,197,https://openalex.org/S4306421142,Very Large Data Bases,0
VLDB,2006,https://openalex.org/W2098569470,Twig2Stack: bottom-up processing of generalized-tree-pattern queries over XML documents,188,https://openalex.org/S4306421142,Very Large Data Bases,0
CVPR,2005,https://openalex.org/W2129689267,Combustion-derived nanoparticles: A review of their toxicology following inhalation exposure,927,https://openalex.org/S189275214,Particle and Fibre Toxicology,0
CVPR,2005,https://openalex.org/W2128632965,Impact of tire debris on in vitro and in vivo systems,267,https://openalex.org/S189275214,Particle and Fibre Toxicology,0
CVPR,2005,https://openalex.org/W2166431583,"Cytokine release from alveolar macrophages exposed to ambient particulate matter: Heterogeneity in relation to size, city and season",178,https://openalex.org/S189275214,Particle and Fibre Toxicology,0
CVPR,2005,https://openalex.org/W2113860483,Carbon black nanoparticles induce type II epithelial cells to release chemotaxins for alveolar macrophages,123,https://openalex.org/S189275214,Particle and Fibre Toxicology,0
CVPR,2005,https://openalex.org/W2131974662,Combustion of dried animal dung as biofuel results in the generation of highly redox active fine particulates,123,https://openalex.org/S189275214,Particle and Fibre Toxicology,0
CVPR,2005,https://openalex.org/W2107052416,Effects of particulate matter on the pulmonary and vascular system: time course in spontaneously hypertensive rats,49,https://openalex.org/S189275214,Particle and Fibre Toxicology,0
CVPR,2005,https://openalex.org/W2117087194,Ultrafine particles cause cytoskeletal dysfunctions in macrophages: role of intracellular calcium,70,https://openalex.org/S189275214,Particle and Fibre Toxicology,0
CVPR,2005,https://openalex.org/W2114461027,The influence of hydrogen peroxide and histamine on lung permeability and translocation of iridium nanoparticles in the isolated perfused rat lung,69,https://openalex.org/S189275214,Particle and Fibre Toxicology,0
CVPR,2005,https://openalex.org/W2102081877,ROS-mediated genotoxicity of asbestos-cement in mammalian lung cells in vitro,39,https://openalex.org/S189275214,Particle and Fibre Toxicology,0
CVPR,2005,https://openalex.org/W2113608498,Exposure and risks from wearing asbestos mitts,9,https://openalex.org/S189275214,Particle and Fibre Toxicology,0
IJCAI,2005,https://openalex.org/W57680428,Semi-supervised regression with co-training,243,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2005,https://openalex.org/W1513540105,A new approach to multiobjective A* search,101,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2005,https://openalex.org/W96215098,A model-theoretic counterpart of loop formulas,81,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2005,https://openalex.org/W105409620,Planning with loops,78,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2005,https://openalex.org/W2123657698,Self adaptive particle filter,77,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2005,https://openalex.org/W20974380,Limited discrepancy beam search,74,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2005,https://openalex.org/W136010251,Evolino: hybrid neuroevolution / optimal linear search for sequence learning,71,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2005,https://openalex.org/W203133358,Resolution in Max-SAT and its relation to local consistency in weighted CSPs,66,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2005,https://openalex.org/W1502122916,View learning for statistical relational learning: with an application to mammography,46,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
IJCAI,2005,https://openalex.org/W58869493,Automation intelligence for the smart environment,44,https://openalex.org/S4306419999,International Joint Conference on Artificial Intelligence,0
SIGMETRICS,2005,https://openalex.org/W2149863032,XORs in the Air: Practical Wireless Network Coding,2262,https://openalex.org/S62238642,IEEE/ACM Transactions on Networking,0
SIGMETRICS,2005,https://openalex.org/W2129849999,Efficient Routing in Intermittently Connected Mobile Networks: The Single-Copy Case,1119,https://openalex.org/S62238642,IEEE/ACM Transactions on Networking,0
SIGMETRICS,2005,https://openalex.org/W2118820208,Virus Spread in Networks,1040,https://openalex.org/S62238642,IEEE/ACM Transactions on Networking,0
SIGMETRICS,2005,https://openalex.org/W2112030268,Z-MAC: A Hybrid MAC for Wireless Sensor Networks,834,https://openalex.org/S62238642,IEEE/ACM Transactions on Networking,0
SIGMETRICS,2005,https://openalex.org/W4242656826,Efficient Routing in Intermittently Connected Mobile Networks: The Multiple-Copy Case,636,https://openalex.org/S62238642,IEEE/ACM Transactions on Networking,0
SIGMETRICS,2005,https://openalex.org/W2120344179,Fairness and Optimal Stochastic Control for Heterogeneous Networks,443,https://openalex.org/S62238642,IEEE/ACM Transactions on Networking,0
SIGMETRICS,2005,https://openalex.org/W2076424788,Characterization of Failures in an Operational IP Backbone Network,408,https://openalex.org/S62238642,IEEE/ACM Transactions on Networking,0
SIGMETRICS,2005,https://openalex.org/W2153305401,SybilGuard: Defending Against Sybil Attacks via Social Networks,389,https://openalex.org/S62238642,IEEE/ACM Transactions on Networking,0
SIGMETRICS,2005,https://openalex.org/W2170874246,Monitoring the Application-Layer DDoS Attacks for Popular Websites,268,https://openalex.org/S62238642,IEEE/ACM Transactions on Networking,0
SIGMETRICS,2005,https://openalex.org/W2096411785,Traffic Modeling and Proportional Partial Caching for Peer-to-Peer Systems,263,https://openalex.org/S62238642,IEEE/ACM Transactions on Networking,0
OSDI,2004,https://openalex.org/W2081357650,Inferring Internet denial-of-service activity,786,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2004,https://openalex.org/W1964369900,Energy-aware lossless data compression,339,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
OSDI,2004,https://openalex.org/W2124877509,Using model checking to find serious file system errors,304,https://openalex.org/S193109227,ACM Transactions on Computer Systems,0
