conference,award_year,work_id,work_title,author_id,author_name,author_position,cited_by_count
SODA,2014,W2590447743,A network flow approach for tactical resource planning in outpatient clinics,A5103513371,Appa Iyer Sivakumar,middle,0
SODA,2014,W2590447743,A network flow approach for tactical resource planning in outpatient clinics,A5017016232,Stephen C. Graves,last,0
SODA,2014,W2883125181,A breast cancer stem cell niche supported by juxtacrine signalling from monocytes and macrophages,A5006801972,Karl R. Clauser,first,0
SODA,2014,W2883125181,A breast cancer stem cell niche supported by juxtacrine signalling from monocytes and macrophages,A5025001684,Julia Fröse,middle,0
SODA,2014,W2883125181,A breast cancer stem cell niche supported by juxtacrine signalling from monocytes and macrophages,A5100348109,Xin Ye,middle,0
SODA,2014,W2883125181,A breast cancer stem cell niche supported by juxtacrine signalling from monocytes and macrophages,A5108266079,Elinor Ng Eaton,middle,0
SODA,2014,W2883125181,A breast cancer stem cell niche supported by juxtacrine signalling from monocytes and macrophages,A5023230863,Ferenc Reinhardt,middle,0
SODA,2014,W2883125181,A breast cancer stem cell niche supported by juxtacrine signalling from monocytes and macrophages,A5069288338,Vera S. Donnenberg,middle,0
SODA,2014,W2883125181,A breast cancer stem cell niche supported by juxtacrine signalling from monocytes and macrophages,A5034149172,Rohit Bhargava,middle,0
SODA,2014,W2883125181,A breast cancer stem cell niche supported by juxtacrine signalling from monocytes and macrophages,A5036255260,Steven A. Carr,middle,0
SODA,2014,W2883125181,A breast cancer stem cell niche supported by juxtacrine signalling from monocytes and macrophages,A5108812885,Haihui Lu,middle,0
SODA,2014,W2883125181,A breast cancer stem cell niche supported by juxtacrine signalling from monocytes and macrophages,A5081808759,Wai Leong Tam,middle,0
SODA,2014,W2883125181,A breast cancer stem cell niche supported by juxtacrine signalling from monocytes and macrophages,A5012557712,Robert A. Weinberg,last,0
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5063898003,Alessandro Franchin,first,60
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5082531747,D. L. Fibiger,middle,60
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5036699594,Lexie Goldberger,middle,60
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5051971262,Erin E. McDuffie,middle,60
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5017667209,Alexander Moravek,middle,60
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5091339763,Caroline C. Womack,middle,60
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5044329151,Erik T. Crosman,middle,60
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5070739659,Kenneth S. Docherty,middle,60
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5046294107,W. P. Dubé,middle,60
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5022853344,Sebastian W. Hoch,middle,60
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5100752467,Ben H. Lee,middle,60
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5013511053,Russell Long,middle,60
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5016231702,J. G. Murphy,middle,60
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5007291045,Joel A. Thornton,middle,60
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5084092408,Steven S. Brown,middle,60
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5004216729,Munkhbayar Baasandorj,middle,60
SODA,2018,W2835247575,Airborne and ground-based observations of ammonium-nitrate-dominated aerosols in a shallow boundary layer during intense winter pollution episodes in northern Utah,A5011118694,A. M. Middlebrook,last,60
SODA,2018,W2765961379,Analysis of the distributions of hourly NO <sub>2</sub> concentrations contributing to annual average NO <sub>2</sub> concentrations across the European monitoring network between 2000 and 2014,A5046804945,Christopher S. Malley,first,20
SODA,2018,W2765961379,Analysis of the distributions of hourly NO <sub>2</sub> concentrations contributing to annual average NO <sub>2</sub> concentrations across the European monitoring network between 2000 and 2014,A5033095787,Erika von Schneidemesser,middle,20
SODA,2018,W2765961379,Analysis of the distributions of hourly NO <sub>2</sub> concentrations contributing to annual average NO <sub>2</sub> concentrations across the European monitoring network between 2000 and 2014,A5049955015,Sarah Möller,middle,20
SODA,2018,W2765961379,Analysis of the distributions of hourly NO <sub>2</sub> concentrations contributing to annual average NO <sub>2</sub> concentrations across the European monitoring network between 2000 and 2014,A5024899017,Christine F. Braban,middle,20
SODA,2018,W2765961379,Analysis of the distributions of hourly NO <sub>2</sub> concentrations contributing to annual average NO <sub>2</sub> concentrations across the European monitoring network between 2000 and 2014,A5090141062,W. Kevin Hicks,middle,20
SODA,2018,W2765961379,Analysis of the distributions of hourly NO <sub>2</sub> concentrations contributing to annual average NO <sub>2</sub> concentrations across the European monitoring network between 2000 and 2014,A5024673952,Mathew R. Heal,last,20
SODA,2018,W2802420031,Agricultural harvesting emissions of ice-nucleating particles,A5025779298,Kaitlyn J. Suski,first,130
SODA,2018,W2802420031,Agricultural harvesting emissions of ice-nucleating particles,A5062876456,Thomas C. J. Hill,middle,130
SODA,2018,W2802420031,Agricultural harvesting emissions of ice-nucleating particles,A5085431646,Ezra J. T. Levin,middle,130
SODA,2018,W2802420031,Agricultural harvesting emissions of ice-nucleating particles,A5050313002,Anna J. Miller,middle,130
SODA,2018,W2802420031,Agricultural harvesting emissions of ice-nucleating particles,A5090361945,Paul J. DeMott,middle,130
SODA,2018,W2802420031,Agricultural harvesting emissions of ice-nucleating particles,A5020577047,Sonia M. Kreidenweis,last,130
SOSP,2003,W2064243176,An authentication scheme for mobile satellite communication systems,A5037292711,Min‐Shiang Hwang,first,83
SOSP,2003,W2064243176,An authentication scheme for mobile satellite communication systems,A5038961178,Chao-Chen Yang,middle,83
SOSP,2003,W2064243176,An authentication scheme for mobile satellite communication systems,A5075343049,Cheng-Yeh Shiu,last,83
SOSP,2003,W2119565742,The Google file system,A5012998255,Sanjay Ghemawat,first,4987
SOSP,2003,W2119565742,The Google file system,A5031384489,Howard Gobioff,middle,4987
SOSP,2003,W2119565742,The Google file system,A5049326989,Shun-Tak A. Leung,last,4987
SOSP,2003,W2164055093,Model-carrying code,A5102886132,R. Sekar,first,161
SOSP,2003,W2164055093,Model-carrying code,A5058117020,V. N. Venkatakrishnan,middle,161
SOSP,2003,W2164055093,Model-carrying code,A5103063258,Samik Basu,middle,161
SOSP,2003,W2164055093,Model-carrying code,A5111447650,Sandeep Bhatkar,middle,161
SOSP,2003,W2164055093,Model-carrying code,A5109878341,Daniel C. DuVarney,last,161
SOSP,2005,W2040701118,A new pattern for flexible worker threads with in-place consumption message queues,A5043744252,R. C. Steinke,first,4
SOSP,2005,W2040701118,A new pattern for flexible worker threads with in-place consumption message queues,A5002013490,Micah Clark,middle,4
SOSP,2005,W2040701118,A new pattern for flexible worker threads with in-place consumption message queues,A5018484044,Elihu McMahon,last,4
SOSP,2005,W1987504538,Segment-based proxy caching for distributed cooperative media content servers,A5101444024,Jia Song,first,9
SOSP,2005,W2047187406,My recollections of operating system design,A5091784079,Edsger W. Dÿkstra,first,6
SOSP,2007,W1982078374,Specifying memory consistency of write buffer multiprocessors,A5035611716,Lisa Highám,first,36
SOSP,2007,W1982078374,Specifying memory consistency of write buffer multiprocessors,A5066263987,LillAnne Jackson,middle,36
SOSP,2007,W1982078374,Specifying memory consistency of write buffer multiprocessors,A5023556444,Jalal Kawash,last,36
SOSP,2007,W2004130873,Trace cache sampling filter,A5071381487,Michael Behar,first,6
SOSP,2007,W2004130873,Trace cache sampling filter,A5089135250,Avi Mendelson,middle,6
SOSP,2007,W2004130873,Trace cache sampling filter,A5051888366,Avinoam Kolodny,last,6
SOSP,2007,W2088723365,Experience distributing objects in an SMMP OS,A5013553389,Jonathan Appavoo,first,53
SOSP,2007,W2088723365,Experience distributing objects in an SMMP OS,A5045204301,Dilma Da Silva,middle,53
SOSP,2007,W2088723365,Experience distributing objects in an SMMP OS,A5048649001,Orran Krieger,middle,53
SOSP,2007,W2088723365,Experience distributing objects in an SMMP OS,A5081982372,Marc Auslander,middle,53
SOSP,2007,W2088723365,Experience distributing objects in an SMMP OS,A5025423639,M. Ostrowski,middle,53
SOSP,2007,W2088723365,Experience distributing objects in an SMMP OS,A5001723274,Bryan S. Rosenburg,middle,53
SOSP,2007,W2088723365,Experience distributing objects in an SMMP OS,A5026073264,Amos Waterland,middle,53
SOSP,2007,W2088723365,Experience distributing objects in an SMMP OS,A5026582805,Robert W. Wisniewski,middle,53
SOSP,2007,W2088723365,Experience distributing objects in an SMMP OS,A5081022073,Jimi Xenidis,middle,53
SOSP,2007,W2088723365,Experience distributing objects in an SMMP OS,A5033055304,Michael Stumm,middle,53
SOSP,2007,W2088723365,Experience distributing objects in an SMMP OS,A5080525324,Livio Soares,last,53
SOSP,2009,W132658681,Beliefs about language learning: Exploring links to personality traits,A5056265554,Eva Bernat,first,18
SOSP,2009,W132658681,Beliefs about language learning: Exploring links to personality traits,A5052847918,Nan Carter,last,18
SOSP,2009,W1541765788,Monitoring compliance with enforceable undertakings,A5015170324,Marina Nehme,first,3
SOSP,2009,W200812866,Computational Study of Homogeneous and Stratified Combustion in a Compressed Natural Gas Direct Injection Engine,A5105517869,Shahrir Abdullah,first,0
SOSP,2009,W200812866,Computational Study of Homogeneous and Stratified Combustion in a Compressed Natural Gas Direct Injection Engine,A5027001071,Wendy Hardyono Kurniawan,middle,0
SOSP,2009,W200812866,Computational Study of Homogeneous and Stratified Combustion in a Compressed Natural Gas Direct Injection Engine,A5049877369,M. A. Al-Rawi,middle,0
SOSP,2009,W200812866,Computational Study of Homogeneous and Stratified Combustion in a Compressed Natural Gas Direct Injection Engine,A5113184097,Y. Ali,middle,0
SOSP,2009,W200812866,Computational Study of Homogeneous and Stratified Combustion in a Compressed Natural Gas Direct Injection Engine,A5041424654,Taib Iskandar Mohamad,last,0
SOSP,2011,W2125300694,An artifacts removal post-processing for epiphyseal region-of-interest (EROI) localization in automated bone age assessment (BAA),A5040863689,Yan Chai Hum,first,18
SOSP,2011,W2125300694,An artifacts removal post-processing for epiphyseal region-of-interest (EROI) localization in automated bone age assessment (BAA),A5084900407,Khin Wee Lai,middle,18
SOSP,2011,W2125300694,An artifacts removal post-processing for epiphyseal region-of-interest (EROI) localization in automated bone age assessment (BAA),A5003126135,Tan Tian Swee,middle,18
SOSP,2011,W2125300694,An artifacts removal post-processing for epiphyseal region-of-interest (EROI) localization in automated bone age assessment (BAA),A5011238161,Sh-Hussain Salleh,middle,18
SOSP,2011,W2125300694,An artifacts removal post-processing for epiphyseal region-of-interest (EROI) localization in automated bone age assessment (BAA),A5109226915,Lim Chea,last,18
SOSP,2011,W2127827887,A fully-automatic caudate nucleus segmentation of brain MRI: Application in volumetric analysis of pediatric attention-deficit/hyperactivity disorder,A5067001353,Laura Igual,first,29
SOSP,2011,W2127827887,A fully-automatic caudate nucleus segmentation of brain MRI: Application in volumetric analysis of pediatric attention-deficit/hyperactivity disorder,A5009345605,Joan Carles Soliva,middle,29
SOSP,2011,W2127827887,A fully-automatic caudate nucleus segmentation of brain MRI: Application in volumetric analysis of pediatric attention-deficit/hyperactivity disorder,A5066450078,Antonio Hernández-Vela,middle,29
SOSP,2011,W2127827887,A fully-automatic caudate nucleus segmentation of brain MRI: Application in volumetric analysis of pediatric attention-deficit/hyperactivity disorder,A5038228433,Sérgio Escalera,middle,29
SOSP,2011,W2127827887,A fully-automatic caudate nucleus segmentation of brain MRI: Application in volumetric analysis of pediatric attention-deficit/hyperactivity disorder,A5060882963,Xavier Jiménez,middle,29
SOSP,2011,W2127827887,A fully-automatic caudate nucleus segmentation of brain MRI: Application in volumetric analysis of pediatric attention-deficit/hyperactivity disorder,A5040792334,Óscar Vilarroya,middle,29
SOSP,2011,W2127827887,A fully-automatic caudate nucleus segmentation of brain MRI: Application in volumetric analysis of pediatric attention-deficit/hyperactivity disorder,A5083867344,Petia Radeva,last,29
SOSP,2011,W2016876777,Numerical simulation of strain-adaptive bone remodelling in the ankle joint,A5053754436,Anas Bouguecha,first,31
SOSP,2011,W2016876777,Numerical simulation of strain-adaptive bone remodelling in the ankle joint,A5079088594,Nelly Weigel,middle,31
SOSP,2011,W2016876777,Numerical simulation of strain-adaptive bone remodelling in the ankle joint,A5031343036,Bernd‐Arno Behrens,middle,31
SOSP,2011,W2016876777,Numerical simulation of strain-adaptive bone remodelling in the ankle joint,A5111444816,Christina Stukenborg‐Colsman,middle,31
SOSP,2011,W2016876777,Numerical simulation of strain-adaptive bone remodelling in the ankle joint,A5004068520,Hazibullah Waizy,last,31
SOSP,2015,W1785235667,A Small-Footprint Accelerator for Large-Scale Neural Networks,A5109886311,Tianshi Chen,first,13
SOSP,2015,W1785235667,A Small-Footprint Accelerator for Large-Scale Neural Networks,A5101498177,Shijin Zhang,middle,13
SOSP,2015,W1785235667,A Small-Footprint Accelerator for Large-Scale Neural Networks,A5033237869,Shaoli Liu,middle,13
SOSP,2015,W1785235667,A Small-Footprint Accelerator for Large-Scale Neural Networks,A5056949827,Zidong Du,middle,13
SOSP,2015,W1785235667,A Small-Footprint Accelerator for Large-Scale Neural Networks,A5101630043,Tao Luo,middle,13
SOSP,2015,W1785235667,A Small-Footprint Accelerator for Large-Scale Neural Networks,A5076934078,Yuan Gao,middle,13
SOSP,2015,W1785235667,A Small-Footprint Accelerator for Large-Scale Neural Networks,A5100396435,Junjie Liu,middle,13
SOSP,2015,W1785235667,A Small-Footprint Accelerator for Large-Scale Neural Networks,A5100450575,Dongsheng Wang,middle,13
SOSP,2015,W1785235667,A Small-Footprint Accelerator for Large-Scale Neural Networks,A5109870596,Chengyong Wu,middle,13
SOSP,2015,W1785235667,A Small-Footprint Accelerator for Large-Scale Neural Networks,A5101738013,Ninghui Sun,middle,13
SOSP,2015,W1785235667,A Small-Footprint Accelerator for Large-Scale Neural Networks,A5036492388,Yunji Chen,middle,13
SOSP,2015,W1785235667,A Small-Footprint Accelerator for Large-Scale Neural Networks,A5040252809,Olivier Temam,last,13
SOSP,2015,W1987773847,SKMD,A5065946847,Janghaeng Lee,first,46
SOSP,2015,W1987773847,SKMD,A5058642630,Mehrzad Samadi,middle,46
SOSP,2015,W1987773847,SKMD,A5086980677,Yongjun Park,middle,46
SOSP,2015,W1987773847,SKMD,A5002075773,Scott Mahlke,last,46
SOSP,2015,W1988150112,Efficient Control and Communication Paradigms for Coarse-Grained Spatial Architectures,A5009910914,Michael Pellauer,first,15
SOSP,2015,W1988150112,Efficient Control and Communication Paradigms for Coarse-Grained Spatial Architectures,A5024901904,Angshuman Parashar,middle,15
SOSP,2015,W1988150112,Efficient Control and Communication Paradigms for Coarse-Grained Spatial Architectures,A5109306000,Michael Adler,middle,15
SOSP,2015,W1988150112,Efficient Control and Communication Paradigms for Coarse-Grained Spatial Architectures,A5005443434,Bushra Ahsan,middle,15
SOSP,2015,W1988150112,Efficient Control and Communication Paradigms for Coarse-Grained Spatial Architectures,A5042818004,R. Allmon,middle,15
SOSP,2015,W1988150112,Efficient Control and Communication Paradigms for Coarse-Grained Spatial Architectures,A5060189926,Neal Crago,middle,15
SOSP,2015,W1988150112,Efficient Control and Communication Paradigms for Coarse-Grained Spatial Architectures,A5027505039,Kermin Fleming,middle,15
SOSP,2015,W1988150112,Efficient Control and Communication Paradigms for Coarse-Grained Spatial Architectures,A5075681742,Mohit Gambhir,middle,15
SOSP,2015,W1988150112,Efficient Control and Communication Paradigms for Coarse-Grained Spatial Architectures,A5078825915,Aamer Jaleel,middle,15
SOSP,2015,W1988150112,Efficient Control and Communication Paradigms for Coarse-Grained Spatial Architectures,A5034089074,Tushar Krishna,middle,15
SOSP,2015,W1988150112,Efficient Control and Communication Paradigms for Coarse-Grained Spatial Architectures,A5078894707,Daniel Lustig,middle,15
SOSP,2015,W1988150112,Efficient Control and Communication Paradigms for Coarse-Grained Spatial Architectures,A5082025700,Stephen Maresh,middle,15
SOSP,2015,W1988150112,Efficient Control and Communication Paradigms for Coarse-Grained Spatial Architectures,A5034290853,В. В. Павлов,middle,15
SOSP,2015,W1988150112,Efficient Control and Communication Paradigms for Coarse-Grained Spatial Architectures,A5009749854,Rachid Rayess,middle,15
SOSP,2015,W1988150112,Efficient Control and Communication Paradigms for Coarse-Grained Spatial Architectures,A5053597061,Antonia Zhai,middle,15
SOSP,2015,W1988150112,Efficient Control and Communication Paradigms for Coarse-Grained Spatial Architectures,A5024384625,Joel Emer,last,15
SOSP,2017,W2972670050,"(2+1)-dimensional interface dynamics: mixing time, hydrodynamic limit\n and Anisotropic KPZ growth",A5012730394,Fabio Lucio Toninelli,first,8
SOSP,2017,W2964295897,,A5064637859,Ivan G. Graham,first,54
SOSP,2017,W2964295897,,A5045896084,Frances Y. Kuo,middle,54
SOSP,2017,W2964295897,,A5045125806,Dirk Nuyens,middle,54
SOSP,2017,W2964295897,,A5050544926,Robert Scheichl,middle,54
SOSP,2017,W2964295897,,A5075686837,Ian H. Sloan,last,54
SOSP,2017,W3100671893,\nGames for Bisimulation and Abstraction,A5077617115,David de Frutos Escrig,first,15
SOSP,2017,W3100671893,\nGames for Bisimulation and Abstraction,A5010819147,Jeroen J. A. Keiren,middle,15
SOSP,2017,W3100671893,\nGames for Bisimulation and Abstraction,A5042194099,Tim A. C. Willemse,last,15
STOC,2007,W2073889093,Characterizing and reasoning about probabilistic and non-probabilistic expectation,A5087025582,Joseph Y. Halpern,first,6
STOC,2007,W2073889093,Characterizing and reasoning about probabilistic and non-probabilistic expectation,A5091462128,Riccardo Pucella,last,6
STOC,2007,W2131338348,On the maximum satisfiability of random formulas,A5021300666,Dimitris Achlioptas,first,23
STOC,2007,W2131338348,On the maximum satisfiability of random formulas,A5052985577,Assaf Naor,middle,23
STOC,2007,W2131338348,On the maximum satisfiability of random formulas,A5020836845,Yuval Peres,last,23
STOC,2007,W2026368027,Optimal pants decompositions and shortest homotopic cycles on an orientable surface,A5059014964,Éric Colin de Verdière,first,45
STOC,2007,W2026368027,Optimal pants decompositions and shortest homotopic cycles on an orientable surface,A5044057604,Francis Lazarus,last,45
STOC,2010,W2170632730,A concurrent dual-band doherty power amplifier,A5100331052,Xiang Li,first,44
STOC,2010,W2170632730,A concurrent dual-band doherty power amplifier,A5100766414,Wenhua Chen,middle,44
STOC,2010,W2170632730,A concurrent dual-band doherty power amplifier,A5107143915,Zhijun Zhang,middle,44
STOC,2010,W2170632730,A concurrent dual-band doherty power amplifier,A5049087396,Zhenghe Feng,middle,44
STOC,2010,W2170632730,A concurrent dual-band doherty power amplifier,A5101891560,Xinyi Tang,middle,44
STOC,2010,W2170632730,A concurrent dual-band doherty power amplifier,A5061017975,Koen Mouthaan,last,44
STOC,2010,W2338754720,Lower bound on the weakly connected domination number of a cycledisjoint graph,A5110243069,Khee Meng Koh,first,3
STOC,2010,W2338754720,Lower bound on the weakly connected domination number of a cycledisjoint graph,A5110378609,T. S. Ting,middle,3
STOC,2010,W2338754720,Lower bound on the weakly connected domination number of a cycledisjoint graph,A5045681192,Zihang Xu,middle,3
STOC,2010,W2338754720,Lower bound on the weakly connected domination number of a cycledisjoint graph,A5040286132,Fengming Dong,last,3
STOC,2010,W2185437208,"A Revision Of The Portunus Pelagicus (Linnaeus, 1758) Species Complex (Crustacea: Brachyura: Portunidae), With The Recognition Of Four Species",A5036666523,Joelle C. Y. Lai,first,167
STOC,2010,W2185437208,"A Revision Of The Portunus Pelagicus (Linnaeus, 1758) Species Complex (Crustacea: Brachyura: Portunidae), With The Recognition Of Four Species",A5091244919,Peter K. L. Ng,middle,167
STOC,2010,W2185437208,"A Revision Of The Portunus Pelagicus (Linnaeus, 1758) Species Complex (Crustacea: Brachyura: Portunidae), With The Recognition Of Four Species",A5016537835,Peter J. F. Davie,last,167
STOC,2016,W2964097236,Large gaps between consecutive prime numbers,A5013873679,Kevin Ford,first,44
STOC,2016,W2964097236,Large gaps between consecutive prime numbers,A5100610718,Ben Green,middle,44
STOC,2016,W2964097236,Large gaps between consecutive prime numbers,A5087367773,Sergeĭ Konyagin,middle,44
STOC,2016,W2964097236,Large gaps between consecutive prime numbers,A5066728260,Terence Tao,last,44
STOC,2016,W2559529531,Progression-free sets in $\mathbb{Z}_4^n$ are exponentially small,A5001899130,Ernie Croot,first,109
STOC,2016,W2559529531,Progression-free sets in $\mathbb{Z}_4^n$ are exponentially small,A5009343444,Vsevolod F. Lev,middle,109
STOC,2016,W2559529531,Progression-free sets in $\mathbb{Z}_4^n$ are exponentially small,A5083419958,Péter Pál Pach,last,109
STOC,2016,W1846653373,On the nonexistence of elements of Kervaire invariant one,A5044034295,Michael A. Hill,first,366
STOC,2016,W1846653373,On the nonexistence of elements of Kervaire invariant one,A5059524702,Michael J. Hopkins,middle,366
STOC,2016,W1846653373,On the nonexistence of elements of Kervaire invariant one,A5076662507,Douglas C. Ravenel,last,366
UIST,2013,W2518051191,Application of diazene-directed fragment assembly to the total synthesis and stereochemical assignment of (+)-desmethyl-meso-chimonanthine and related heterodimeric alkaloids,A5080831832,Stephen P. Lathrop,first,0
UIST,2013,W2518051191,Application of diazene-directed fragment assembly to the total synthesis and stereochemical assignment of (+)-desmethyl-meso-chimonanthine and related heterodimeric alkaloids,A5081366480,Mohammad Movassaghi,last,0
UIST,2013,W3012176723,Angular Momentum Generation by Parity Violation,A5100410313,Hong Liu,first,0
UIST,2013,W3012176723,Angular Momentum Generation by Parity Violation,A5005844709,Hirosi Ooguri,middle,0
UIST,2013,W3012176723,Angular Momentum Generation by Parity Violation,A5070124533,Bogdan Stoica,last,0
UIST,2013,W2260666670,Accurate Test of Chiral Dynamics in the [→ over y]p→π[superscript 0]p Reaction,A5103459733,A. M. Bernstein,first,0
UIST,2015,W2257822827,Life at the Local Scale: An alternative perspective on the urban,A5056409436,Michael Smyth,first,0
UIST,2015,W2257822827,Life at the Local Scale: An alternative perspective on the urban,A5042250772,Ingi Helgason,last,0
UIST,2015,W1876999307,Experiences of using Audio Feedback in Engineering Mathematics Modules.,A5012748757,Kate Durkacz,first,0
UIST,2015,W1876999307,Experiences of using Audio Feedback in Engineering Mathematics Modules.,A5081857522,Elaine Mowat,last,0
UIST,2015,W1928773727,Preparing students to face stressful situations in practice.,A5036554460,Mary Fraser,first,0
UIST,2016,W2710522989,A miniature CSTR cascade for continuous flow of reactions containing solids,A5031948547,Yiming Mo,first,0
UIST,2016,W2710522989,A miniature CSTR cascade for continuous flow of reactions containing solids,A5071010920,Klavs F. Jensen,last,0
UIST,2016,W2920360782,A New Lunar Digital Elevation Model from the Lunar Orbiter Laser Altimeter and SELENE Terrain Camera,A5001886502,M. K. Barker,first,0
UIST,2016,W2920360782,A New Lunar Digital Elevation Model from the Lunar Orbiter Laser Altimeter and SELENE Terrain Camera,A5075400563,E. Mazarico,middle,0
UIST,2016,W2920360782,A New Lunar Digital Elevation Model from the Lunar Orbiter Laser Altimeter and SELENE Terrain Camera,A5047333821,G. A. Neumann,middle,0
UIST,2016,W2920360782,A New Lunar Digital Elevation Model from the Lunar Orbiter Laser Altimeter and SELENE Terrain Camera,A5018571347,M. T. Zuber,middle,0
UIST,2016,W2920360782,A New Lunar Digital Elevation Model from the Lunar Orbiter Laser Altimeter and SELENE Terrain Camera,A5036749526,J. Haruyama,middle,0
UIST,2016,W2920360782,A New Lunar Digital Elevation Model from the Lunar Orbiter Laser Altimeter and SELENE Terrain Camera,A5101549575,David H. Smith,middle,0
UIST,2016,W3107197475,"A sodium-ion battery exploiting layered oxide cathode, graphite anode and glyme-based electrolyte",A5077505468,Ivana Hasa,first,0
UIST,2016,W3107197475,"A sodium-ion battery exploiting layered oxide cathode, graphite anode and glyme-based electrolyte",A5112587763,Xinwei Dou,middle,0
UIST,2016,W3107197475,"A sodium-ion battery exploiting layered oxide cathode, graphite anode and glyme-based electrolyte",A5084281925,Daniel Buchholz,middle,0
UIST,2016,W3107197475,"A sodium-ion battery exploiting layered oxide cathode, graphite anode and glyme-based electrolyte",A5100601237,Yang Shao‐Horn,middle,0
UIST,2016,W3107197475,"A sodium-ion battery exploiting layered oxide cathode, graphite anode and glyme-based electrolyte",A5004350204,Jusef Hassoun,middle,0
UIST,2016,W3107197475,"A sodium-ion battery exploiting layered oxide cathode, graphite anode and glyme-based electrolyte",A5080121034,Stefano Passerini,middle,0
UIST,2016,W3107197475,"A sodium-ion battery exploiting layered oxide cathode, graphite anode and glyme-based electrolyte",A5045848593,Bruno Scrosati,last,0
UIST,2017,W2962799130,,A5068016630,Nicolas Broutin,first,0
UIST,2017,W2962799130,,A5043693108,Henning Sulzbach,last,0
UIST,2017,W2775600447,A Berestycki-Lions type results for a class of generalized Kadomtsev-Petviashvili equation,A5004270706,Claudianor O. Alves,first,0
UIST,2017,W2775600447,A Berestycki-Lions type results for a class of generalized Kadomtsev-Petviashvili equation,A5055261386,Olı́mpio H. Miyagaki,middle,0
UIST,2017,W2775600447,A Berestycki-Lions type results for a class of generalized Kadomtsev-Petviashvili equation,A5051867950,Alessio Pomponio,last,0
UIST,2017,W2763696345,A Bayesian inference approach for determining player abilities in soccer,A5047343749,Gavin A. Whitaker,first,1
UIST,2017,W2763696345,A Bayesian inference approach for determining player abilities in soccer,A5100372621,Ricardo Silva,middle,1
UIST,2017,W2763696345,A Bayesian inference approach for determining player abilities in soccer,A5111170481,Daniel Edwards,last,1
UIST,2018,W2889180343,Commentary on Second Homes Tourism and Mobilities Are we breaking free from tradition,A5013455933,Serena Volo,first,2
UIST,2018,W4412274946,"Dialettologia, sociolinguistica e linguistica variazionale: Présentation",A5055627453,Jan Lindschouw,first,0
UIST,2018,W4412274946,"Dialettologia, sociolinguistica e linguistica variazionale: Présentation",A5057365089,Paul Videsott,middle,0
UIST,2018,W4412274946,"Dialettologia, sociolinguistica e linguistica variazionale: Présentation",A5017812909,Ugo Vignuzzi,last,0
UIST,2018,W3009458490,Community Based Solidarity Economy and Eco-Social Transformation,A5067076053,Susanne Elsen,first,0
VLDB,2005,W2103834747,XQuery implementation in a relational database system,A5109859454,Shankar Pal,first,61
VLDB,2005,W2103834747,XQuery implementation in a relational database system,A5075040616,Istvan Cseri,middle,61
VLDB,2005,W2103834747,XQuery implementation in a relational database system,A5047500047,Oliver Seeliger,middle,61
VLDB,2005,W2103834747,XQuery implementation in a relational database system,A5110197580,Michael Rys,middle,61
VLDB,2005,W2103834747,XQuery implementation in a relational database system,A5018979151,Gideon Schaller,middle,61
VLDB,2005,W2103834747,XQuery implementation in a relational database system,A5002139930,Wei Yu,middle,61
