paper_openalex_id,paper_title,conference,award_year,author_id,author_name,author_position,first_pub_year,works_count,cited_by_count,h_index,i10_index,career_age_at_award,career_stage
https://openalex.org/W1988508518,The Cell Probe Complexity of Dynamic Range Counting,STOC,2012,https://openalex.org/A5013551063,Kasper Green Larsen,first,2010.0,180.0,1452.0,21.0,38.0,2.0,Junior
https://openalex.org/W2010127311,Cliplets: juxtaposing still and dynamic imagery,UIST,2012,https://openalex.org/A5072006037,Neel Joshi,first,1982.0,191.0,11914.0,55.0,101.0,30.0,Senior
https://openalex.org/W2010127311,Cliplets: juxtaposing still and dynamic imagery,UIST,2012,https://openalex.org/A5006688930,Sisil Mehta,middle,2009.0,3.0,85.0,2.0,2.0,3.0,Junior
https://openalex.org/W2010127311,Cliplets: juxtaposing still and dynamic imagery,UIST,2012,https://openalex.org/A5010119044,Steven M. Drucker,middle,1946.0,160.0,9476.0,49.0,103.0,66.0,Senior
https://openalex.org/W2010127311,Cliplets: juxtaposing still and dynamic imagery,UIST,2012,https://openalex.org/A5079657241,Eric J. Stollnitz,middle,1995.0,12.0,1968.0,11.0,11.0,17.0,Senior
https://openalex.org/W2010127311,Cliplets: juxtaposing still and dynamic imagery,UIST,2012,https://openalex.org/A5056912277,Hugues Hoppe,middle,1992.0,147.0,27699.0,61.0,111.0,20.0,Senior
https://openalex.org/W2010127311,Cliplets: juxtaposing still and dynamic imagery,UIST,2012,https://openalex.org/A5010182611,Matt Uyttendaele,middle,1993.0,52.0,5331.0,25.0,31.0,19.0,Senior
https://openalex.org/W2010127311,Cliplets: juxtaposing still and dynamic imagery,UIST,2012,https://openalex.org/A5021040304,Michael Cohen,last,1957.0,530.0,18862.0,66.0,201.0,55.0,Senior
https://openalex.org/W2167913131,CrowdScape: interactively visualizing user behavior and output,UIST,2012,https://openalex.org/A5024501566,Jeffrey M. Rzeszotarski,first,2010.0,44.0,899.0,14.0,18.0,2.0,Junior
https://openalex.org/W2167913131,CrowdScape: interactively visualizing user behavior and output,UIST,2012,https://openalex.org/A5050656871,Aniket Kittur,last,1990.0,143.0,9671.0,44.0,91.0,22.0,Senior
https://openalex.org/W2953102514,Dense Subgraph Maintenance under Streaming Edge Weight Updates for Real-time Story Identification,VLDB,2012,https://openalex.org/A5050138372,Albert Angel,first,2008.0,10.0,469.0,7.0,7.0,4.0,Junior
https://openalex.org/W2953102514,Dense Subgraph Maintenance under Streaming Edge Weight Updates for Real-time Story Identification,VLDB,2012,https://openalex.org/A5035257754,Nick Koudas,middle,1994.0,246.0,13071.0,58.0,142.0,18.0,Senior
https://openalex.org/W2953102514,Dense Subgraph Maintenance under Streaming Edge Weight Updates for Real-time Story Identification,VLDB,2012,https://openalex.org/A5000660268,Nikos Sarkas,middle,2005.0,14.0,660.0,11.0,11.0,7.0,Senior
https://openalex.org/W2953102514,Dense Subgraph Maintenance under Streaming Edge Weight Updates for Real-time Story Identification,VLDB,2012,https://openalex.org/A5088315797,Divesh Srivastava,middle,1990.0,513.0,22608.0,80.0,268.0,22.0,Senior
https://openalex.org/W2953102514,Dense Subgraph Maintenance under Streaming Edge Weight Updates for Real-time Story Identification,VLDB,2012,https://openalex.org/A5003062775,Michael Svendsen,middle,1995.0,11.0,975.0,5.0,5.0,17.0,Senior
https://openalex.org/W2953102514,Dense Subgraph Maintenance under Streaming Edge Weight Updates for Real-time Story Identification,VLDB,2012,https://openalex.org/A5047034711,Srikanta Tirthapura,last,1998.0,129.0,2813.0,29.0,70.0,14.0,Senior
https://openalex.org/W1982139456,"Counting Beyond a Yottabyte, or how SPARQL 1.1 Property Paths will Prevent Adoption of the Standard",WWW,2012,https://openalex.org/A5011691423,Marcelo Arenas,first,1997.0,271.0,8393.0,43.0,102.0,15.0,Senior
https://openalex.org/W1982139456,"Counting Beyond a Yottabyte, or how SPARQL 1.1 Property Paths will Prevent Adoption of the Standard",WWW,2012,https://openalex.org/A5013088936,Sebastián Conca,middle,2012.0,2.0,121.0,1.0,1.0,0.0,Junior
https://openalex.org/W1982139456,"Counting Beyond a Yottabyte, or how SPARQL 1.1 Property Paths will Prevent Adoption of the Standard",WWW,2012,https://openalex.org/A5058133910,Jorge Eduardo Pérez Pérez,last,1907.0,840.0,4846.0,32.0,60.0,105.0,Senior
https://openalex.org/W57159709,Complexity of and Algorithms for Borda Manipulation,AAAI,2011,https://openalex.org/A5031401811,Jessica Davies,first,1981.0,176.0,3934.0,34.0,69.0,30.0,Senior
https://openalex.org/W57159709,Complexity of and Algorithms for Borda Manipulation,AAAI,2011,https://openalex.org/A5109802420,George Katsirelos,middle,,,,,,,
https://openalex.org/W57159709,Complexity of and Algorithms for Borda Manipulation,AAAI,2011,https://openalex.org/A5034897040,Nina Narodytska,middle,2007.0,161.0,3007.0,26.0,63.0,4.0,Junior
https://openalex.org/W57159709,Complexity of and Algorithms for Borda Manipulation,AAAI,2011,https://openalex.org/A5072902302,Toby Walsh,last,1968.0,617.0,16654.0,59.0,260.0,43.0,Senior
https://openalex.org/W1768003445,Dynamic Resource Allocation in Conservation Planning,AAAI,2011,https://openalex.org/A5062606021,Daniel Golovin,first,2006.0,55.0,5166.0,24.0,40.0,5.0,Junior
https://openalex.org/W1768003445,Dynamic Resource Allocation in Conservation Planning,AAAI,2011,https://openalex.org/A5003040843,Andreas Krause,middle,1879.0,653.0,31573.0,84.0,273.0,132.0,Senior
https://openalex.org/W1768003445,Dynamic Resource Allocation in Conservation Planning,AAAI,2011,https://openalex.org/A5063059225,Beth Gardner,middle,1991.0,136.0,5557.0,39.0,71.0,20.0,Senior
https://openalex.org/W1768003445,Dynamic Resource Allocation in Conservation Planning,AAAI,2011,https://openalex.org/A5060023626,Sarah J. Converse,middle,2002.0,165.0,4839.0,36.0,69.0,9.0,Senior
https://openalex.org/W1768003445,Dynamic Resource Allocation in Conservation Planning,AAAI,2011,https://openalex.org/A5081401436,Steve Morey,last,2006.0,10.0,345.0,7.0,6.0,5.0,Junior
https://openalex.org/W2142523187,Unsupervised Part-of-Speech Tagging with Bilingual Graph-Based Projections,ACL,2011,https://openalex.org/A5021055773,Dipanjan Das,first,2006.0,143.0,11775.0,43.0,68.0,5.0,Junior
https://openalex.org/W2142523187,Unsupervised Part-of-Speech Tagging with Bilingual Graph-Based Projections,ACL,2011,https://openalex.org/A5062886906,Slav Petrov,last,1980.0,87.0,14867.0,40.0,58.0,31.0,Senior
https://openalex.org/W2080299624,Teenagers and Their Virtual Possessions: Design Opportunities and Issues,CHI,2011,https://openalex.org/A5073024818,William Odom,first,1895.0,145.0,5097.0,39.0,88.0,116.0,Senior
https://openalex.org/W2080299624,Teenagers and Their Virtual Possessions: Design Opportunities and Issues,CHI,2011,https://openalex.org/A5068413510,John Zimmerman,middle,1906.0,313.0,13944.0,56.0,149.0,105.0,Senior
https://openalex.org/W2080299624,Teenagers and Their Virtual Possessions: Design Opportunities and Issues,CHI,2011,https://openalex.org/A5078288310,Jodi Forlizzi,last,1997.0,323.0,23387.0,76.0,200.0,14.0,Senior
https://openalex.org/W2022815033,Mid-air Pan-and-Zoom on Wall-sized Displays,CHI,2011,https://openalex.org/A5091273829,Mathieu Nancel,first,2008.0,42.0,1109.0,16.0,18.0,3.0,Junior
https://openalex.org/W2022815033,Mid-air Pan-and-Zoom on Wall-sized Displays,CHI,2011,https://openalex.org/A5049592819,Julie Wagner,middle,1994.0,25.0,743.0,9.0,9.0,17.0,Senior
https://openalex.org/W2022815033,Mid-air Pan-and-Zoom on Wall-sized Displays,CHI,2011,https://openalex.org/A5054725183,Emmanuel Pietriga,middle,2001.0,110.0,2539.0,26.0,47.0,10.0,Senior
https://openalex.org/W2022815033,Mid-air Pan-and-Zoom on Wall-sized Displays,CHI,2011,https://openalex.org/A5048679959,Olivier Chapuis,middle,1991.0,146.0,2673.0,31.0,55.0,20.0,Senior
https://openalex.org/W2022815033,Mid-air Pan-and-Zoom on Wall-sized Displays,CHI,2011,https://openalex.org/A5034680150,Wendy E. Mackay,last,1986.0,311.0,10191.0,53.0,150.0,25.0,Senior
https://openalex.org/W2153391061,Why is My Internet Slow?: Making Network Speeds Visible,CHI,2011,https://openalex.org/A5065790866,Marshini Chetty,first,2002.0,105.0,3511.0,29.0,55.0,9.0,Senior
https://openalex.org/W2153391061,Why is My Internet Slow?: Making Network Speeds Visible,CHI,2011,https://openalex.org/A5078932168,David Haslem,middle,2010.0,2.0,109.0,2.0,2.0,1.0,Junior
https://openalex.org/W2153391061,Why is My Internet Slow?: Making Network Speeds Visible,CHI,2011,https://openalex.org/A5064642955,Andrew H. Baird,middle,1976.0,381.0,28336.0,70.0,181.0,35.0,Senior
https://openalex.org/W2153391061,Why is My Internet Slow?: Making Network Speeds Visible,CHI,2011,https://openalex.org/A5065769969,Ugochi Ofoha,middle,2011.0,1.0,71.0,1.0,1.0,0.0,Junior
https://openalex.org/W2153391061,Why is My Internet Slow?: Making Network Speeds Visible,CHI,2011,https://openalex.org/A5091855327,Bethany Sumner,middle,2011.0,2.0,71.0,1.0,1.0,0.0,Junior
https://openalex.org/W2153391061,Why is My Internet Slow?: Making Network Speeds Visible,CHI,2011,https://openalex.org/A5090560893,Rebecca E. Grinter,last,1993.0,146.0,11717.0,57.0,105.0,18.0,Senior
https://openalex.org/W2146852151,Synchronous Interaction Among Hundreds: An Evaluation of a Conference in an Avatar-based Virtual Environment,CHI,2011,https://openalex.org/A5110106297,Thomas Erickson,first,1961.0,140.0,6106.0,36.0,70.0,50.0,Senior
https://openalex.org/W2146852151,Synchronous Interaction Among Hundreds: An Evaluation of a Conference in an Avatar-based Virtual Environment,CHI,2011,https://openalex.org/A5013283889,N. Sadat Shami,middle,2003.0,49.0,1466.0,22.0,32.0,8.0,Senior
https://openalex.org/W2146852151,Synchronous Interaction Among Hundreds: An Evaluation of a Conference in an Avatar-based Virtual Environment,CHI,2011,https://openalex.org/A5035459386,Wendy A. Kellogg,middle,1983.0,166.0,5689.0,32.0,62.0,28.0,Senior
https://openalex.org/W2146852151,Synchronous Interaction Among Hundreds: An Evaluation of a Conference in an Avatar-based Virtual Environment,CHI,2011,https://openalex.org/A5104353018,David Levine,last,1972.0,94.0,3150.0,28.0,37.0,39.0,Senior
https://openalex.org/W2105697580,Your Noise is My Command: Sensing Gestures Using the Body as an Antenna,CHI,2011,https://openalex.org/A5084307262,Gabe Cohn,first,2009.0,17.0,1171.0,12.0,12.0,2.0,Junior
https://openalex.org/W2105697580,Your Noise is My Command: Sensing Gestures Using the Body as an Antenna,CHI,2011,https://openalex.org/A5031313498,Daniel Morris,middle,1955.0,155.0,4863.0,33.0,65.0,56.0,Senior
https://openalex.org/W2105697580,Your Noise is My Command: Sensing Gestures Using the Body as an Antenna,CHI,2011,https://openalex.org/A5039879761,Shwetak Patel,middle,2003.0,349.0,14770.0,62.0,185.0,8.0,Senior
https://openalex.org/W2105697580,Your Noise is My Command: Sensing Gestures Using the Body as an Antenna,CHI,2011,https://openalex.org/A5040526518,Desney Tan,last,1965.0,144.0,9513.0,56.0,96.0,46.0,Senior
https://openalex.org/W2081964782,Enhancing Physicality in Touch Interaction with Programmable Friction,CHI,2011,https://openalex.org/A5078354524,Vincent Lévesque,first,2002.0,32.0,1359.0,15.0,17.0,9.0,Senior
https://openalex.org/W2081964782,Enhancing Physicality in Touch Interaction with Programmable Friction,CHI,2011,https://openalex.org/A5041613932,Louise Oram,middle,2011.0,12.0,299.0,7.0,6.0,0.0,Junior
https://openalex.org/W2081964782,Enhancing Physicality in Touch Interaction with Programmable Friction,CHI,2011,https://openalex.org/A5061277210,Karon E. MacLean,middle,1987.0,185.0,6335.0,46.0,106.0,24.0,Senior
https://openalex.org/W2081964782,Enhancing Physicality in Touch Interaction with Programmable Friction,CHI,2011,https://openalex.org/A5080181433,Andy Cockburn,middle,1992.0,210.0,8714.0,50.0,131.0,19.0,Senior
https://openalex.org/W2081964782,Enhancing Physicality in Touch Interaction with Programmable Friction,CHI,2011,https://openalex.org/A5049815709,Nicholas Marchuk,middle,2005.0,35.0,339.0,6.0,6.0,6.0,Senior
https://openalex.org/W2081964782,Enhancing Physicality in Touch Interaction with Programmable Friction,CHI,2011,https://openalex.org/A5074233983,Dan Johnson,middle,1977.0,5.0,237.0,4.0,4.0,34.0,Senior
https://openalex.org/W2081964782,Enhancing Physicality in Touch Interaction with Programmable Friction,CHI,2011,https://openalex.org/A5006798050,J. Edward Colgate,middle,1984.0,252.0,11605.0,56.0,134.0,27.0,Senior
https://openalex.org/W2081964782,Enhancing Physicality in Touch Interaction with Programmable Friction,CHI,2011,https://openalex.org/A5091276611,Michael A. Peshkin,last,1947.0,263.0,8692.0,52.0,125.0,64.0,Senior
https://openalex.org/W2136691781,Usable Gestures for Blind People: Understanding Preference and Performance,CHI,2011,https://openalex.org/A5086948505,Shaun K. Kane,first,2006.0,144.0,7035.0,44.0,87.0,5.0,Junior
https://openalex.org/W2136691781,Usable Gestures for Blind People: Understanding Preference and Performance,CHI,2011,https://openalex.org/A5086377685,Jacob O. Wobbrock,middle,1998.0,266.0,19065.0,68.0,174.0,13.0,Senior
https://openalex.org/W2136691781,Usable Gestures for Blind People: Understanding Preference and Performance,CHI,2011,https://openalex.org/A5043369298,Richard E. Ladner,last,1973.0,334.0,15589.0,56.0,169.0,38.0,Senior
https://openalex.org/W2127473562,Automics: souvenir generating photoware for theme parks,CHI,2011,https://openalex.org/A5041558239,Abigail Durrant,first,2007.0,118.0,2174.0,24.0,57.0,4.0,Junior
https://openalex.org/W2127473562,Automics: souvenir generating photoware for theme parks,CHI,2011,https://openalex.org/A5112275018,Duncan Rowland,middle,1996.0,61.0,3812.0,23.0,29.0,15.0,Senior
https://openalex.org/W2127473562,Automics: souvenir generating photoware for theme parks,CHI,2011,https://openalex.org/A5069887938,David Kirk,middle,1976.0,187.0,6216.0,40.0,101.0,35.0,Senior
https://openalex.org/W2127473562,Automics: souvenir generating photoware for theme parks,CHI,2011,https://openalex.org/A5086725824,Steve Benford,middle,1988.0,544.0,18185.0,66.0,267.0,23.0,Senior
https://openalex.org/W2127473562,Automics: souvenir generating photoware for theme parks,CHI,2011,https://openalex.org/A5091627990,Joel E. Fischer,middle,1953.0,212.0,3958.0,31.0,76.0,58.0,Senior
https://openalex.org/W2127473562,Automics: souvenir generating photoware for theme parks,CHI,2011,https://openalex.org/A5027117910,Derek McAuley,last,1991.0,177.0,3007.0,30.0,59.0,20.0,Senior
https://openalex.org/W2097331574,Effects of Community Size and Contact Rate in Synchronous Social Q&A,CHI,2011,https://openalex.org/A5076259865,Ryen W. White,first,1981.0,357.0,14022.0,60.0,199.0,30.0,Senior
https://openalex.org/W2097331574,Effects of Community Size and Contact Rate in Synchronous Social Q&A,CHI,2011,https://openalex.org/A5062300635,Matthew Richardson,middle,2001.0,80.0,10018.0,28.0,42.0,10.0,Senior
https://openalex.org/W2097331574,Effects of Community Size and Contact Rate in Synchronous Social Q&A,CHI,2011,https://openalex.org/A5022201710,Yandong Liu,last,2007.0,52.0,1368.0,18.0,19.0,4.0,Junior
https://openalex.org/W603000039,Review Spotlight: A User Interface for Summarizing User-generated Reviews Using Adjective-Noun Word Pairs,CHI,2011,https://openalex.org/A5065334335,Thomas Kleinbauer,first,2003.0,39.0,337.0,6.0,6.0,8.0,Senior
https://openalex.org/W2140232903,In the Shadow of Misperception: Assistive Technology Use and Social Interactions,CHI,2011,https://openalex.org/A5088028769,Kristen Shinohara,first,2002.0,77.0,2389.0,27.0,44.0,9.0,Senior
https://openalex.org/W2140232903,In the Shadow of Misperception: Assistive Technology Use and Social Interactions,CHI,2011,https://openalex.org/A5086377685,Jacob O. Wobbrock,last,1998.0,266.0,19065.0,68.0,174.0,13.0,Senior
https://openalex.org/W1986692274,Ease of Juggling: Studying the Effects of Manual Multitasking,CHI,2011,https://openalex.org/A5003084232,Antti Oulasvirta,first,2002.0,439.0,14838.0,65.0,197.0,9.0,Senior
https://openalex.org/W1986692274,Ease of Juggling: Studying the Effects of Manual Multitasking,CHI,2011,https://openalex.org/A5065240151,Joanna Bergström,last,2008.0,53.0,1235.0,20.0,29.0,3.0,Junior
https://openalex.org/W1989813731,Intent-aware query similarity,CIKM,2011,https://openalex.org/A5088621320,Jiafeng Guo,first,2006.0,417.0,11403.0,52.0,146.0,5.0,Junior
https://openalex.org/W1989813731,Intent-aware query similarity,CIKM,2011,https://openalex.org/A5029998682,Xueqi Cheng,middle,2001.0,961.0,21285.0,73.0,308.0,10.0,Senior
https://openalex.org/W1989813731,Intent-aware query similarity,CIKM,2011,https://openalex.org/A5111526267,Gu Xu,middle,2003.0,18.0,995.0,14.0,16.0,8.0,Senior
https://openalex.org/W1989813731,Intent-aware query similarity,CIKM,2011,https://openalex.org/A5021268896,Xiaofei Zhu,last,2005.0,121.0,1187.0,18.0,27.0,6.0,Senior
https://openalex.org/W2060280062,Real-time Human Pose Recognition in Parts from Single Depth Images,CVPR,2011,https://openalex.org/A5002831957,Jamie Shotton,first,2003.0,145.0,35707.0,57.0,94.0,8.0,Senior
https://openalex.org/W2060280062,Real-time Human Pose Recognition in Parts from Single Depth Images,CVPR,2011,https://openalex.org/A5042656810,Toby Sharp,middle,1987.0,35.0,10021.0,22.0,23.0,24.0,Senior
https://openalex.org/W2060280062,Real-time Human Pose Recognition in Parts from Single Depth Images,CVPR,2011,https://openalex.org/A5056964458,Alex Kipman,middle,2011.0,5.0,6655.0,5.0,5.0,0.0,Junior
https://openalex.org/W2060280062,Real-time Human Pose Recognition in Parts from Single Depth Images,CVPR,2011,https://openalex.org/A5018851970,Andrew Fitzgibbon,middle,1992.0,283.0,33675.0,62.0,154.0,19.0,Senior
https://openalex.org/W2060280062,Real-time Human Pose Recognition in Parts from Single Depth Images,CVPR,2011,https://openalex.org/A5087455327,Mark Finocchio,middle,2011.0,6.0,6666.0,6.0,6.0,0.0,Junior
https://openalex.org/W2060280062,Real-time Human Pose Recognition in Parts from Single Depth Images,CVPR,2011,https://openalex.org/A5101657518,Andrew Blake,middle,1832.0,162.0,29112.0,58.0,92.0,179.0,Senior
https://openalex.org/W2060280062,Real-time Human Pose Recognition in Parts from Single Depth Images,CVPR,2011,https://openalex.org/A5041117832,Mat Cook,middle,2011.0,6.0,6655.0,5.0,5.0,0.0,Junior
https://openalex.org/W2060280062,Real-time Human Pose Recognition in Parts from Single Depth Images,CVPR,2011,https://openalex.org/A5065077745,Richard B. Moore,last,1908.0,111.0,9488.0,29.0,53.0,103.0,Senior
https://openalex.org/W2038652993,A Randomized Rounding Approach to the Traveling Salesman Problem,FOCS,2011,https://openalex.org/A5017101724,Shayan Oveis Gharan,first,2007.0,129.0,2427.0,27.0,41.0,4.0,Junior
https://openalex.org/W2038652993,A Randomized Rounding Approach to the Traveling Salesman Problem,FOCS,2011,https://openalex.org/A5001035442,Amin Saberi,middle,2000.0,277.0,10923.0,51.0,127.0,11.0,Senior
https://openalex.org/W2038652993,A Randomized Rounding Approach to the Traveling Salesman Problem,FOCS,2011,https://openalex.org/A5020914506,Mohit Singh,last,2002.0,194.0,2434.0,27.0,54.0,9.0,Senior
https://openalex.org/W2136400551,Approximating Graphic TSP by Matchings,FOCS,2011,https://openalex.org/A5061555046,Tobias Moemke,first,2011.0,2.0,308.0,2.0,2.0,0.0,Junior
https://openalex.org/W2136400551,Approximating Graphic TSP by Matchings,FOCS,2011,https://openalex.org/A5046999727,Ola Svensson,last,1964.0,191.0,2331.0,25.0,57.0,47.0,Senior
https://openalex.org/W2113184918,A Polylogarithmic-Competitive Algorithm for the k-Server Problem,FOCS,2011,https://openalex.org/A5008689083,Nikhil Bansal,first,1999.0,323.0,8440.0,44.0,140.0,12.0,Senior
https://openalex.org/W2113184918,A Polylogarithmic-Competitive Algorithm for the k-Server Problem,FOCS,2011,https://openalex.org/A5002590915,Niv Buchbinder,middle,2001.0,125.0,3911.0,29.0,68.0,10.0,Senior
https://openalex.org/W2113184918,A Polylogarithmic-Competitive Algorithm for the k-Server Problem,FOCS,2011,https://openalex.org/A5032574693,Aleksander Mądry,middle,2005.0,155.0,8919.0,44.0,81.0,6.0,Senior
https://openalex.org/W2113184918,A Polylogarithmic-Competitive Algorithm for the k-Server Problem,FOCS,2011,https://openalex.org/A5025400832,Joseph Naor,last,1983.0,277.0,13081.0,56.0,176.0,28.0,Senior
https://openalex.org/W2107220315,Proving programs robust,FSE,2011,https://openalex.org/A5057341982,Swarat Chaudhuri,first,2003.0,207.0,4972.0,33.0,71.0,8.0,Senior
https://openalex.org/W2107220315,Proving programs robust,FSE,2011,https://openalex.org/A5011543162,Sumit Gulwani,middle,2001.0,347.0,12797.0,63.0,170.0,10.0,Senior
https://openalex.org/W2107220315,Proving programs robust,FSE,2011,https://openalex.org/A5049191217,Roberto Lublinerman,middle,2006.0,26.0,868.0,15.0,19.0,5.0,Junior
https://openalex.org/W2107220315,Proving programs robust,FSE,2011,https://openalex.org/A5016285642,S.M. Navidpour,last,2004.0,15.0,1211.0,7.0,6.0,7.0,Senior
https://openalex.org/W2091543666,How Do Fixes Become Bugs?,FSE,2011,https://openalex.org/A5111784716,Zuoning Yin,first,2004.0,15.0,1039.0,11.0,11.0,7.0,Senior
https://openalex.org/W2091543666,How Do Fixes Become Bugs?,FSE,2011,https://openalex.org/A5100657038,Ding Yuan,middle,1999.0,211.0,3794.0,32.0,56.0,12.0,Senior
https://openalex.org/W2091543666,How Do Fixes Become Bugs?,FSE,2011,https://openalex.org/A5102985059,Yuanyuan Zhou,middle,1994.0,113.0,5433.0,33.0,60.0,17.0,Senior
https://openalex.org/W2091543666,How Do Fixes Become Bugs?,FSE,2011,https://openalex.org/A5033478777,Shankar Pasupathy,middle,2005.0,31.0,2099.0,13.0,15.0,6.0,Senior
https://openalex.org/W2091543666,How Do Fixes Become Bugs?,FSE,2011,https://openalex.org/A5044715044,Lakshmi N. Bairavasundaram,last,2004.0,25.0,1975.0,16.0,19.0,7.0,Senior
https://openalex.org/W2167626029,Proactive Detection of Collaboration Conflicts,FSE,2011,https://openalex.org/A5028789964,Yuriy Brun,first,1974.0,176.0,7086.0,41.0,89.0,37.0,Senior
https://openalex.org/W2167626029,Proactive Detection of Collaboration Conflicts,FSE,2011,https://openalex.org/A5034123811,Reid Holmes,middle,1962.0,132.0,4497.0,33.0,67.0,49.0,Senior
https://openalex.org/W2167626029,Proactive Detection of Collaboration Conflicts,FSE,2011,https://openalex.org/A5032068969,Michael D. Ernst,middle,1975.0,348.0,21804.0,72.0,186.0,36.0,Senior
https://openalex.org/W2167626029,Proactive Detection of Collaboration Conflicts,FSE,2011,https://openalex.org/A5011262764,David Notkin,last,1976.0,222.0,11862.0,53.0,118.0,35.0,Senior
https://openalex.org/W2294130536,Relative Attributes,ICCV,2011,https://openalex.org/A5050342343,Devi Parikh,first,2005.0,305.0,58399.0,68.0,192.0,6.0,Senior
https://openalex.org/W2294130536,Relative Attributes,ICCV,2011,https://openalex.org/A5012765543,Kristen Grauman,last,2003.0,408.0,29081.0,84.0,231.0,8.0,Senior
https://openalex.org/W2132339352,Computational Rationalization: The Inverse Equilibrium Problem,ICML,2011,https://openalex.org/A5045201269,Kevin Waugh,first,1987.0,83.0,2063.0,20.0,32.0,24.0,Senior
https://openalex.org/W2132339352,Computational Rationalization: The Inverse Equilibrium Problem,ICML,2011,https://openalex.org/A5024686404,Brian D. Ziebart,middle,2004.0,99.0,5035.0,25.0,41.0,7.0,Senior
https://openalex.org/W2132339352,Computational Rationalization: The Inverse Equilibrium Problem,ICML,2011,https://openalex.org/A5112411386,J. Andrew Bagnell,last,1983.0,216.0,20016.0,56.0,133.0,28.0,Senior
https://openalex.org/W2111765806,Run-Time Efficient Probabilistic Model Checking,ICSE,2011,https://openalex.org/A5083739081,Antonio Filieri,first,2010.0,91.0,2054.0,24.0,42.0,1.0,Junior
https://openalex.org/W2111765806,Run-Time Efficient Probabilistic Model Checking,ICSE,2011,https://openalex.org/A5024976868,Carlo Ghezzi,middle,1915.0,497.0,10558.0,53.0,218.0,96.0,Senior
https://openalex.org/W2111765806,Run-Time Efficient Probabilistic Model Checking,ICSE,2011,https://openalex.org/A5031168005,Giordano Tamburrelli,last,2008.0,45.0,2376.0,23.0,35.0,3.0,Junior
https://openalex.org/W2119142490,Verifying Multi-threaded Software using SMT-based Context-Bounded Model Checking,ICSE,2011,https://openalex.org/A5057689302,Lucas C. Cordeiro,first,2004.0,305.0,2984.0,24.0,72.0,7.0,Senior
https://openalex.org/W2119142490,Verifying Multi-threaded Software using SMT-based Context-Bounded Model Checking,ICSE,2011,https://openalex.org/A5082741874,Bernd Fischer,last,1997.0,174.0,2553.0,26.0,69.0,14.0,Senior
https://openalex.org/W2106860490,"Programs, tests, and oracles: the foundations of testing revisited",ICSE,2011,https://openalex.org/A5008490992,Matt Staats,first,2008.0,37.0,1688.0,19.0,24.0,3.0,Junior
https://openalex.org/W2106860490,"Programs, tests, and oracles: the foundations of testing revisited",ICSE,2011,https://openalex.org/A5014360702,Michael W. Whalen,middle,1989.0,151.0,3624.0,29.0,71.0,22.0,Senior
https://openalex.org/W2106860490,"Programs, tests, and oracles: the foundations of testing revisited",ICSE,2011,https://openalex.org/A5110505437,Mats P. E. Heimdahl,last,1991.0,183.0,5603.0,34.0,95.0,20.0,Senior
https://openalex.org/W2116907335,On-demand Feature Recommendations Derived from Mining Public Product Descriptions,ICSE,2011,https://openalex.org/A5004005620,Horatiu Dumitru,first,2009.0,3.0,207.0,2.0,2.0,2.0,Junior
https://openalex.org/W2116907335,On-demand Feature Recommendations Derived from Mining Public Product Descriptions,ICSE,2011,https://openalex.org/A5062838041,Marek Gibiec,middle,2010.0,5.0,469.0,5.0,5.0,1.0,Junior
https://openalex.org/W2116907335,On-demand Feature Recommendations Derived from Mining Public Product Descriptions,ICSE,2011,https://openalex.org/A5082514679,Negar Hariri,middle,2009.0,24.0,1099.0,14.0,14.0,2.0,Junior
https://openalex.org/W2116907335,On-demand Feature Recommendations Derived from Mining Public Product Descriptions,ICSE,2011,https://openalex.org/A5037363688,Jane Cleland‐Huang,middle,2001.0,314.0,7385.0,47.0,158.0,10.0,Senior
https://openalex.org/W2116907335,On-demand Feature Recommendations Derived from Mining Public Product Descriptions,ICSE,2011,https://openalex.org/A5082580430,Bamshad Mobasher,middle,1993.0,312.0,18602.0,66.0,164.0,18.0,Senior
https://openalex.org/W2116907335,On-demand Feature Recommendations Derived from Mining Public Product Descriptions,ICSE,2011,https://openalex.org/A5000440212,Carlos Castro-Herrera,middle,2008.0,15.0,621.0,12.0,12.0,3.0,Junior
https://openalex.org/W2116907335,On-demand Feature Recommendations Derived from Mining Public Product Descriptions,ICSE,2011,https://openalex.org/A5088410123,Mehdi Mirakhorli,last,2007.0,131.0,1521.0,22.0,43.0,4.0,Junior
https://openalex.org/W2792443233,"Configuring Global Software Teams: A Multi-Company Analysis of Project Productivity, Quality, and Profits",ICSE,2011,https://openalex.org/A5059328097,Michael Hogan,first,1993.0,14.0,352.0,6.0,6.0,18.0,Senior
https://openalex.org/W2792443233,"Configuring Global Software Teams: A Multi-Company Analysis of Project Productivity, Quality, and Profits",ICSE,2011,https://openalex.org/A5100453049,Fang Liu,middle,1998.0,43.0,1082.0,11.0,11.0,13.0,Senior
https://openalex.org/W2792443233,"Configuring Global Software Teams: A Multi-Company Analysis of Project Productivity, Quality, and Profits",ICSE,2011,https://openalex.org/A5077061436,Annie W. Sokol,middle,2010.0,5.0,326.0,4.0,3.0,1.0,Junior
https://openalex.org/W2792443233,"Configuring Global Software Teams: A Multi-Company Analysis of Project Productivity, Quality, and Profits",ICSE,2011,https://openalex.org/A5004966946,Tong Jin,last,2001.0,39.0,1239.0,16.0,18.0,10.0,Senior
