openalex_paper_id,paper_title,conference,award_type,award_year,author_id,author_name,author_position,first_pub_year,total_works,total_cites,career_age,career_age_missing,is_junior
https://openalex.org/W4235941356,Not All Mementos Are Created Equal: Measuring The Impact Of Missing Resources,JCDL,Best Student Paper,2014,https://openalex.org/A5020610681,Mat Kelly,middle,2012.0,64.0,288.0,2.0,False,True
https://openalex.org/W4235941356,Not All Mementos Are Created Equal: Measuring The Impact Of Missing Resources,JCDL,Best Student Paper,2014,https://openalex.org/A5077095568,Hany M. SalahEldeen,middle,2011.0,21.0,369.0,3.0,False,True
https://openalex.org/W4235941356,Not All Mementos Are Created Equal: Measuring The Impact Of Missing Resources,JCDL,Best Student Paper,2014,https://openalex.org/A5085719625,Michele C. Weigle,middle,2000.0,227.0,3374.0,14.0,False,False
https://openalex.org/W4235941356,Not All Mementos Are Created Equal: Measuring The Impact Of Missing Resources,JCDL,Best Student Paper,2014,https://openalex.org/A5081811192,Michael L. Nelson,last,1969.0,479.0,4817.0,45.0,False,False
https://openalex.org/W2032222016,How Well Are Arabic Websites Archived?,JCDL,Best Student Paper,2015,https://openalex.org/A5009372635,Lulwah M. Alkwai,first,2014.0,40.0,508.0,1.0,False,True
https://openalex.org/W2032222016,How Well Are Arabic Websites Archived?,JCDL,Best Student Paper,2015,https://openalex.org/A5081811192,Michael L. Nelson,middle,1969.0,479.0,4817.0,46.0,False,False
https://openalex.org/W2032222016,How Well Are Arabic Websites Archived?,JCDL,Best Student Paper,2015,https://openalex.org/A5085719625,Michele C. Weigle,last,2000.0,227.0,3374.0,15.0,False,False
https://openalex.org/W2418912424,Evaluating the Quality of Educational Answers in Community Question-Answering,JCDL,Best Student Paper,2016,https://openalex.org/A5075917767,Long T. Le,first,2013.0,15.0,141.0,3.0,False,True
https://openalex.org/W2418912424,Evaluating the Quality of Educational Answers in Community Question-Answering,JCDL,Best Student Paper,2016,https://openalex.org/A5061319881,Chirag Shah,middle,1999.0,367.0,6054.0,17.0,False,False
https://openalex.org/W2418912424,Evaluating the Quality of Educational Answers in Community Question-Answering,JCDL,Best Student Paper,2016,https://openalex.org/A5017233668,Erik Choi,last,2012.0,28.0,384.0,4.0,False,True
https://openalex.org/W4230682643,Matrix-based News Aggregation: Exploring Different News Perspectives,JCDL,Best Student Paper,2017,https://openalex.org/A5077372505,Felix Hamborg,first,2015.0,73.0,945.0,2.0,False,True
https://openalex.org/W4230682643,Matrix-based News Aggregation: Exploring Different News Perspectives,JCDL,Best Student Paper,2017,https://openalex.org/A5060549879,Norman Meuschke,middle,2011.0,95.0,1618.0,6.0,False,False
https://openalex.org/W4230682643,Matrix-based News Aggregation: Exploring Different News Perspectives,JCDL,Best Student Paper,2017,https://openalex.org/A5058837356,Béla Gipp,last,2003.0,333.0,6164.0,14.0,False,False
https://openalex.org/W2806527475,Impact of Crowdsourcing OCR Improvements on Retrievability Bias,JCDL,Best Student Paper,2018,https://openalex.org/A5078460737,Myriam C. Traub,first,2010.0,25.0,148.0,8.0,False,False
https://openalex.org/W2806527475,Impact of Crowdsourcing OCR Improvements on Retrievability Bias,JCDL,Best Student Paper,2018,https://openalex.org/A5046069889,Thaer Samar,middle,2011.0,18.0,139.0,7.0,False,False
https://openalex.org/W2806527475,Impact of Crowdsourcing OCR Improvements on Retrievability Bias,JCDL,Best Student Paper,2018,https://openalex.org/A5042220566,Jacco van Ossenbruggen,middle,1994.0,256.0,2970.0,24.0,False,False
https://openalex.org/W2806527475,Impact of Crowdsourcing OCR Improvements on Retrievability Bias,JCDL,Best Student Paper,2018,https://openalex.org/A5090361090,Lynda Hardman,last,1981.0,213.0,4157.0,37.0,False,False
https://openalex.org/W2940148960,"Go Wide, Go Deep: Quantifying the Impact of Scientific Papers Through Influence Dispersion Trees",JCDL,Best Student Paper,2019,https://openalex.org/A5091569210,Dattatreya Mohapatra,first,2019.0,3.0,1.0,0.0,False,True
https://openalex.org/W2940148960,"Go Wide, Go Deep: Quantifying the Impact of Scientific Papers Through Influence Dispersion Trees",JCDL,Best Student Paper,2019,https://openalex.org/A5075581944,Abhishek Maiti,middle,1964.0,379.0,4605.0,55.0,False,False
https://openalex.org/W2940148960,"Go Wide, Go Deep: Quantifying the Impact of Scientific Papers Through Influence Dispersion Trees",JCDL,Best Student Paper,2019,https://openalex.org/A5022961965,Sumit Bhatia,middle,2008.0,143.0,1412.0,11.0,False,False
https://openalex.org/W2940148960,"Go Wide, Go Deep: Quantifying the Impact of Scientific Papers Through Influence Dispersion Trees",JCDL,Best Student Paper,2019,https://openalex.org/A5046521217,Tanmoy Chakraborty,last,2009.0,520.0,5314.0,10.0,False,False
https://openalex.org/W3046234757,Identifying Documents In-Scope of a Collection from Web Archives,JCDL,Best Student Paper,2020,,Krutarth Patel,first,,,,,True,False
https://openalex.org/W3046234757,Identifying Documents In-Scope of a Collection from Web Archives,JCDL,Best Student Paper,2020,,Cornelia Caragea,middle,,,,,True,False
https://openalex.org/W3046234757,Identifying Documents In-Scope of a Collection from Web Archives,JCDL,Best Student Paper,2020,,Mark E. Phillips,middle,,,,,True,False
https://openalex.org/W3046234757,Identifying Documents In-Scope of a Collection from Web Archives,JCDL,Best Student Paper,2020,,Nathaniel T. Fox,last,,,,,True,False
https://openalex.org/W4254111051,Automatic Metadata Generation for Fish Specimen Image Collections,JCDL,Best Student Paper,2021,https://openalex.org/A5045632528,Joel Pepper,first,2020.0,16.0,56.0,1.0,False,True
https://openalex.org/W4254111051,Automatic Metadata Generation for Fish Specimen Image Collections,JCDL,Best Student Paper,2021,https://openalex.org/A5035913440,Jane Greenberg,middle,1993.0,230.0,2609.0,28.0,False,False
https://openalex.org/W4254111051,Automatic Metadata Generation for Fish Specimen Image Collections,JCDL,Best Student Paper,2021,https://openalex.org/A5015961414,Yasin Bakış,middle,2009.0,36.0,179.0,12.0,False,False
https://openalex.org/W4254111051,Automatic Metadata Generation for Fish Specimen Image Collections,JCDL,Best Student Paper,2021,https://openalex.org/A5057585795,Xiaojun Wang,middle,2021.0,9.0,36.0,0.0,False,True
https://openalex.org/W4254111051,Automatic Metadata Generation for Fish Specimen Image Collections,JCDL,Best Student Paper,2021,https://openalex.org/A5049470689,Henry L. Bart,middle,1980.0,129.0,3163.0,41.0,False,False
https://openalex.org/W4254111051,Automatic Metadata Generation for Fish Specimen Image Collections,JCDL,Best Student Paper,2021,https://openalex.org/A5061644705,David E. Breen,last,1964.0,169.0,4241.0,57.0,False,False
https://openalex.org/W4281765107,Cross-domain multi-task learning for sequential sentence classification in research papers,JCDL,Best Student Paper,2022,https://openalex.org/A5037287487,Arthur Brack,first,1999.0,16.0,152.0,23.0,False,False
https://openalex.org/W4281765107,Cross-domain multi-task learning for sequential sentence classification in research papers,JCDL,Best Student Paper,2022,https://openalex.org/A5079937640,Anett Hoppe,middle,1969.0,86.0,445.0,53.0,False,False
https://openalex.org/W4281765107,Cross-domain multi-task learning for sequential sentence classification in research papers,JCDL,Best Student Paper,2022,https://openalex.org/A5035036110,Pascal Buschermöhle,middle,2021.0,3.0,35.0,1.0,False,True
https://openalex.org/W4281765107,Cross-domain multi-task learning for sequential sentence classification in research papers,JCDL,Best Student Paper,2022,https://openalex.org/A5055402344,Ralph Ewerth,last,2001.0,216.0,1556.0,21.0,False,False
https://openalex.org/W4281832361,DeepASPeer: Towards an Aspect-level Sentiment Controllable Framework for Decision Prediction in Peer Reviews,JCDL,Best Student Paper,2022,https://openalex.org/A5071404767,Sandeep Kumar,first,2002.0,199.0,3573.0,20.0,False,False
https://openalex.org/W4281832361,DeepASPeer: Towards an Aspect-level Sentiment Controllable Framework for Decision Prediction in Peer Reviews,JCDL,Best Student Paper,2022,https://openalex.org/A5070052111,Hardik Arora,middle,2017.0,17.0,67.0,5.0,False,False
https://openalex.org/W4281832361,DeepASPeer: Towards an Aspect-level Sentiment Controllable Framework for Decision Prediction in Peer Reviews,JCDL,Best Student Paper,2022,https://openalex.org/A5081072666,Tirthankar Ghosal,middle,2015.0,117.0,865.0,7.0,False,False
https://openalex.org/W4281832361,DeepASPeer: Towards an Aspect-level Sentiment Controllable Framework for Decision Prediction in Peer Reviews,JCDL,Best Student Paper,2022,https://openalex.org/A5085370631,Asif Ekbal,last,2006.0,611.0,9777.0,16.0,False,False
https://openalex.org/W4387299695,Making Changes in Webpages Discoverable: A Change-Text Search Interface for Web Archives,JCDL,Best Student Paper,2023,https://openalex.org/A5060646998,Lesley Frew,first,2023.0,8.0,7.0,0.0,False,True
https://openalex.org/W4387299695,Making Changes in Webpages Discoverable: A Change-Text Search Interface for Web Archives,JCDL,Best Student Paper,2023,https://openalex.org/A5081811192,Michael L. Nelson,middle,1969.0,479.0,4817.0,54.0,False,False
https://openalex.org/W4387299695,Making Changes in Webpages Discoverable: A Change-Text Search Interface for Web Archives,JCDL,Best Student Paper,2023,https://openalex.org/A5085719625,Michele C. Weigle,last,2000.0,227.0,3374.0,23.0,False,False
https://openalex.org/W1999595135,Making metadata: a study of metadata creation for a mixed physical-digital collection,JCDL,Vannevar Bush Best Paper,1998,https://openalex.org/A5103218755,Catherine C. Marshall,first,1987.0,93.0,4311.0,11.0,False,False
https://openalex.org/W2005993362,Towards a digital library of popular music,JCDL,Vannevar Bush Best Paper,1999,https://openalex.org/A5017432361,David Bainbridge,first,1986.0,319.0,3113.0,13.0,False,False
https://openalex.org/W2005993362,Towards a digital library of popular music,JCDL,Vannevar Bush Best Paper,1999,https://openalex.org/A5087827173,Craig G. Nevill-Manning,middle,1993.0,50.0,4164.0,6.0,False,False
https://openalex.org/W2005993362,Towards a digital library of popular music,JCDL,Vannevar Bush Best Paper,1999,https://openalex.org/A5045934263,Ian H. Witten,middle,1970.0,559.0,89381.0,29.0,False,False
https://openalex.org/W2005993362,Towards a digital library of popular music,JCDL,Vannevar Bush Best Paper,1999,https://openalex.org/A5003222924,Lloyd A. Smith,middle,1968.0,51.0,2220.0,31.0,False,False
https://openalex.org/W2005993362,Towards a digital library of popular music,JCDL,Vannevar Bush Best Paper,1999,https://openalex.org/A5027787842,Rodger J. McNab,last,1995.0,31.0,1360.0,4.0,False,True
https://openalex.org/W2066485774,Effects of annotations on student readers and writers,JCDL,Vannevar Bush Best Paper,2000,https://openalex.org/A5063060639,Joanna Wolfe,first,1999.0,51.0,1075.0,1.0,False,True
https://openalex.org/W2293546693,Collection systhesis.,JCDL,Vannevar Bush Best Paper,2002,https://openalex.org/A5058048844,Donna Bergmark,first,1976.0,35.0,546.0,26.0,False,False
https://openalex.org/W2120615849,How fast is too fast? Evaluating fast forward surrogates for digital video,JCDL,Vannevar Bush Best Paper,2003,https://openalex.org/A5055276424,Barbara M. Wildemuth,first,1976.0,148.0,2354.0,27.0,False,False
https://openalex.org/W2120615849,How fast is too fast? Evaluating fast forward surrogates for digital video,JCDL,Vannevar Bush Best Paper,2003,https://openalex.org/A5055800528,Gary Marchionini,middle,1981.0,296.0,9365.0,22.0,False,False
https://openalex.org/W2120615849,How fast is too fast? Evaluating fast forward surrogates for digital video,JCDL,Vannevar Bush Best Paper,2003,https://openalex.org/A5102061602,Meng Yang,middle,2001.0,23.0,311.0,2.0,False,True
https://openalex.org/W2120615849,How fast is too fast? Evaluating fast forward surrogates for digital video,JCDL,Vannevar Bush Best Paper,2003,https://openalex.org/A5058880694,Gary Geisler,middle,1990.0,40.0,607.0,13.0,False,False
https://openalex.org/W2120615849,How fast is too fast? Evaluating fast forward surrogates for digital video,JCDL,Vannevar Bush Best Paper,2003,https://openalex.org/A5054108188,Todd Wilkens,middle,1994.0,16.0,326.0,9.0,False,False
https://openalex.org/W2120615849,How fast is too fast? Evaluating fast forward surrogates for digital video,JCDL,Vannevar Bush Best Paper,2003,https://openalex.org/A5103015346,Anthony Hughes,middle,2001.0,19.0,230.0,2.0,False,True
https://openalex.org/W2120615849,How fast is too fast? Evaluating fast forward surrogates for digital video,JCDL,Vannevar Bush Best Paper,2003,https://openalex.org/A5034029026,Richard Gruss,last,1994.0,42.0,767.0,9.0,False,False
https://openalex.org/W2155305127,Automatic organization for digital photographs with geographic coordinates,JCDL,Vannevar Bush Best Paper,2004,https://openalex.org/A5054248372,Mor Naaman,first,1999.0,218.0,13177.0,5.0,False,False
https://openalex.org/W2155305127,Automatic organization for digital photographs with geographic coordinates,JCDL,Vannevar Bush Best Paper,2004,https://openalex.org/A5102292101,Yee Jiun Song,middle,2004.0,20.0,1104.0,0.0,False,True
https://openalex.org/W2155305127,Automatic organization for digital photographs with geographic coordinates,JCDL,Vannevar Bush Best Paper,2004,https://openalex.org/A5071755113,Andreas Paepcke,middle,1981.0,182.0,7781.0,23.0,False,False
https://openalex.org/W2155305127,Automatic organization for digital photographs with geographic coordinates,JCDL,Vannevar Bush Best Paper,2004,https://openalex.org/A5055883336,Héctor García-Molina,last,1978.0,642.0,56413.0,26.0,False,False
https://openalex.org/W2147297395,Developing practical automatic metadata assignment and evaluation tools for internet resources,JCDL,Vannevar Bush Best Paper,2005,https://openalex.org/A5006005429,Gordon W. Paynter,first,1940.0,39.0,2456.0,65.0,False,False
https://openalex.org/W2160163792,"Metadata aggregation and ""automated digital libraries:"" a retrospective on the NSDL experience",JCDL,Vannevar Bush Best Paper,2006,https://openalex.org/A5108037649,Carl Lagoze,first,1994.0,206.0,7914.0,12.0,False,False
https://openalex.org/W2160163792,"Metadata aggregation and ""automated digital libraries:"" a retrospective on the NSDL experience",JCDL,Vannevar Bush Best Paper,2006,https://openalex.org/A5078048495,Dean B. Krafft,middle,1978.0,47.0,491.0,28.0,False,False
https://openalex.org/W2160163792,"Metadata aggregation and ""automated digital libraries:"" a retrospective on the NSDL experience",JCDL,Vannevar Bush Best Paper,2006,https://openalex.org/A5022188592,T. J. Cornwell,middle,1981.0,106.0,4050.0,25.0,False,False
https://openalex.org/W2160163792,"Metadata aggregation and ""automated digital libraries:"" a retrospective on the NSDL experience",JCDL,Vannevar Bush Best Paper,2006,https://openalex.org/A5041556813,Naomi Dushay,middle,1999.0,13.0,268.0,7.0,False,False
https://openalex.org/W2160163792,"Metadata aggregation and ""automated digital libraries:"" a retrospective on the NSDL experience",JCDL,Vannevar Bush Best Paper,2006,https://openalex.org/A5028986341,Dean Eckstrom,middle,2006.0,4.0,85.0,0.0,False,True
https://openalex.org/W2160163792,"Metadata aggregation and ""automated digital libraries:"" a retrospective on the NSDL experience",JCDL,Vannevar Bush Best Paper,2006,https://openalex.org/A5073242608,John Saylor,last,1973.0,23.0,354.0,33.0,False,False
https://openalex.org/W2069730641,World explorer: visualizing aggregate data from unstructured text in geo-referenced collections,JCDL,Vannevar Bush Best Paper,2007,https://openalex.org/A5033859339,Shane Ahern,first,2005.0,18.0,1334.0,2.0,False,True
https://openalex.org/W2069730641,World explorer: visualizing aggregate data from unstructured text in geo-referenced collections,JCDL,Vannevar Bush Best Paper,2007,https://openalex.org/A5054248372,Mor Naaman,middle,1999.0,218.0,13177.0,8.0,False,False
https://openalex.org/W2069730641,World explorer: visualizing aggregate data from unstructured text in geo-referenced collections,JCDL,Vannevar Bush Best Paper,2007,https://openalex.org/A5086610841,Rahul R. Nair,middle,2004.0,165.0,38875.0,3.0,False,True
https://openalex.org/W2069730641,World explorer: visualizing aggregate data from unstructured text in geo-referenced collections,JCDL,Vannevar Bush Best Paper,2007,https://openalex.org/A5020009201,Jeannie Yang,last,2006.0,4.0,287.0,1.0,False,True
https://openalex.org/W2124559788,From writing and analysis to the repository: taking the scholars' perspective on scholarly archiving,JCDL,Vannevar Bush Best Paper,2008,https://openalex.org/A5103218755,Catherine C. Marshall,first,1987.0,93.0,4311.0,21.0,False,False
https://openalex.org/W2112012331,Automatically characterizing resource quality for educational digital libraries,JCDL,Vannevar Bush Best Paper,2009,https://openalex.org/A5068978543,Steven Bethard,first,2002.0,205.0,13954.0,7.0,False,False
https://openalex.org/W2112012331,Automatically characterizing resource quality for educational digital libraries,JCDL,Vannevar Bush Best Paper,2009,https://openalex.org/A5077112143,Soumya Ghosh,middle,1976.0,217.0,4443.0,33.0,False,False
https://openalex.org/W2112012331,Automatically characterizing resource quality for educational digital libraries,JCDL,Vannevar Bush Best Paper,2009,https://openalex.org/A5010984350,James Martin,middle,1854.0,376.0,12760.0,155.0,False,False
https://openalex.org/W2112012331,Automatically characterizing resource quality for educational digital libraries,JCDL,Vannevar Bush Best Paper,2009,https://openalex.org/A5051906525,Tamara Sumner,last,1991.0,202.0,3432.0,18.0,False,False
https://openalex.org/W1963537959,Transferring structural markup across translations using multilingual alignment and Projection,JCDL,Vannevar Bush Best Paper,2010,https://openalex.org/A5058212934,David Bamman,first,2006.0,109.0,3527.0,4.0,False,True
https://openalex.org/W1963537959,Transferring structural markup across translations using multilingual alignment and Projection,JCDL,Vannevar Bush Best Paper,2010,https://openalex.org/A5066134932,Alison Babeu,middle,2007.0,84.0,193.0,3.0,False,True
https://openalex.org/W1963537959,Transferring structural markup across translations using multilingual alignment and Projection,JCDL,Vannevar Bush Best Paper,2010,https://openalex.org/A5112237032,Gregory Crane,last,1945.0,192.0,3203.0,65.0,False,False
https://openalex.org/W1974799679,SharedCanvas: A collaborative model for medieval manuscript layout dissemination,JCDL,Vannevar Bush Best Paper,2011,https://openalex.org/A5067483608,Robert Sanderson,first,1674.0,120.0,1744.0,337.0,False,False
https://openalex.org/W1974799679,SharedCanvas: A collaborative model for medieval manuscript layout dissemination,JCDL,Vannevar Bush Best Paper,2011,https://openalex.org/A5011980184,Benjamin Albritton,middle,1986.0,19.0,24.0,25.0,False,False
https://openalex.org/W1974799679,SharedCanvas: A collaborative model for medieval manuscript layout dissemination,JCDL,Vannevar Bush Best Paper,2011,https://openalex.org/A5054766297,Rafael Schwemmer,middle,2011.0,5.0,17.0,0.0,False,True
https://openalex.org/W1974799679,SharedCanvas: A collaborative model for medieval manuscript layout dissemination,JCDL,Vannevar Bush Best Paper,2011,https://openalex.org/A5079585875,Herbert Van de Sompel,last,1981.0,261.0,6866.0,30.0,False,False
https://openalex.org/W2166686248,Modeling and exploiting heterogeneous bibliographic networks for expertise ranking,JCDL,Vannevar Bush Best Paper,2012,https://openalex.org/A5101786215,Hongbo Deng,first,2003.0,144.0,3101.0,9.0,False,False
https://openalex.org/W2166686248,Modeling and exploiting heterogeneous bibliographic networks for expertise ranking,JCDL,Vannevar Bush Best Paper,2012,https://openalex.org/A5019539533,Jiawei Han,middle,1988.0,1274.0,123596.0,24.0,False,False
https://openalex.org/W2166686248,Modeling and exploiting heterogeneous bibliographic networks for expertise ranking,JCDL,Vannevar Bush Best Paper,2012,https://openalex.org/A5069596903,Michael R. Lyu,middle,1988.0,995.0,42104.0,24.0,False,False
https://openalex.org/W2166686248,Modeling and exploiting heterogeneous bibliographic networks for expertise ranking,JCDL,Vannevar Bush Best Paper,2012,https://openalex.org/A5042251906,Irwin King,last,1893.0,758.0,28191.0,119.0,False,False
https://openalex.org/W2163089586,Exploiting Potential Citation Papers in Scholarly Paper Recommendation,JCDL,Vannevar Bush Best Paper,2013,https://openalex.org/A5075581979,Kazunari Sugiyama,first,1970.0,97.0,2599.0,43.0,False,False
https://openalex.org/W2163089586,Exploiting Potential Citation Papers in Scholarly Paper Recommendation,JCDL,Vannevar Bush Best Paper,2013,https://openalex.org/A5066305082,Min‐Yen Kan,last,1963.0,408.0,11492.0,50.0,False,False
https://openalex.org/W2950995786,When Should I Make Preservation Copies of Myself?,JCDL,Vannevar Bush Best Paper,2014,https://openalex.org/A5017223719,Charles L. Cartledge,first,2007.0,12.0,37.0,7.0,False,False
https://openalex.org/W2950995786,When Should I Make Preservation Copies of Myself?,JCDL,Vannevar Bush Best Paper,2014,https://openalex.org/A5081811192,Michael L. Nelson,last,1969.0,479.0,4817.0,45.0,False,False
https://openalex.org/W2021193651,Result List Actions in Fiction Search,JCDL,Vannevar Bush Best Paper,2015,https://openalex.org/A5087565577,Pertti Vakkari,first,1990.0,161.0,4837.0,25.0,False,False
https://openalex.org/W2021193651,Result List Actions in Fiction Search,JCDL,Vannevar Bush Best Paper,2015,https://openalex.org/A5035445942,Janna Pöntinen,last,2013.0,6.0,29.0,2.0,False,True
https://openalex.org/W2336929994,Comparing Published Scientific Journal Articles to Their Pre-print Versions,JCDL,Vannevar Bush Best Paper,2016,https://openalex.org/A5073828706,Martin Klein,first,1958.0,258.0,1438.0,58.0,False,False
https://openalex.org/W2336929994,Comparing Published Scientific Journal Articles to Their Pre-print Versions,JCDL,Vannevar Bush Best Paper,2016,https://openalex.org/A5012913329,Peter Broadwell,middle,1980.0,67.0,401.0,36.0,False,False
https://openalex.org/W2336929994,Comparing Published Scientific Journal Articles to Their Pre-print Versions,JCDL,Vannevar Bush Best Paper,2016,https://openalex.org/A5064515974,Sharon E. Farb,middle,1995.0,27.0,236.0,21.0,False,False
https://openalex.org/W2336929994,Comparing Published Scientific Journal Articles to Their Pre-print Versions,JCDL,Vannevar Bush Best Paper,2016,https://openalex.org/A5011735953,Todd Grappone,last,2003.0,21.0,111.0,13.0,False,False
https://openalex.org/W4241612995,Quill: A Framework for Constructing Negotiated Texts - with a Case Study on the US Constitutional Convention of 1787,JCDL,Vannevar Bush Best Paper,2017,https://openalex.org/A5018419793,Nicholas Cole,first,1996.0,21.0,630.0,21.0,False,False
https://openalex.org/W4241612995,Quill: A Framework for Constructing Negotiated Texts - with a Case Study on the US Constitutional Convention of 1787,JCDL,Vannevar Bush Best Paper,2017,https://openalex.org/A5028328053,Alfie Abdul‐Rahman,middle,2005.0,81.0,718.0,12.0,False,False
https://openalex.org/W4241612995,Quill: A Framework for Constructing Negotiated Texts - with a Case Study on the US Constitutional Convention of 1787,JCDL,Vannevar Bush Best Paper,2017,https://openalex.org/A5055892943,Grace Mallon,last,2017.0,5.0,5.0,0.0,False,True
https://openalex.org/W2806527475,Impact of Crowdsourcing OCR Improvements on Retrievability Bias,JCDL,Vannevar Bush Best Paper,2018,https://openalex.org/A5078460737,Myriam C. Traub,first,2010.0,25.0,148.0,8.0,False,False
https://openalex.org/W2806527475,Impact of Crowdsourcing OCR Improvements on Retrievability Bias,JCDL,Vannevar Bush Best Paper,2018,https://openalex.org/A5046069889,Thaer Samar,middle,2011.0,18.0,139.0,7.0,False,False
https://openalex.org/W2806527475,Impact of Crowdsourcing OCR Improvements on Retrievability Bias,JCDL,Vannevar Bush Best Paper,2018,https://openalex.org/A5042220566,Jacco van Ossenbruggen,middle,1994.0,256.0,2970.0,24.0,False,False
https://openalex.org/W2806527475,Impact of Crowdsourcing OCR Improvements on Retrievability Bias,JCDL,Vannevar Bush Best Paper,2018,https://openalex.org/A5090361090,Lynda Hardman,last,1981.0,213.0,4157.0,37.0,False,False
https://openalex.org/W2807291761,Entity-Aspect Linking: Providing Fine-Grained Semantics of Entities in Context,JCDL,Vannevar Bush Best Paper,2018,https://openalex.org/A5064977687,Federico Nanni,first,2013.0,109.0,1445.0,5.0,False,False
https://openalex.org/W2807291761,Entity-Aspect Linking: Providing Fine-Grained Semantics of Entities in Context,JCDL,Vannevar Bush Best Paper,2018,https://openalex.org/A5017409996,Simone Paolo Ponzetto,middle,2005.0,250.0,7059.0,13.0,False,False
https://openalex.org/W2807291761,Entity-Aspect Linking: Providing Fine-Grained Semantics of Entities in Context,JCDL,Vannevar Bush Best Paper,2018,https://openalex.org/A5027260515,Laura Dietz,last,1982.0,110.0,1741.0,36.0,False,False
https://openalex.org/W2967036110,Do Authors Deposit on Time? Tracking Open Access Policy Compliance,JCDL,Vannevar Bush Best Paper,2019,https://openalex.org/A5022174119,Drahomíra Herrmannová,first,2011.0,60.0,538.0,8.0,False,False
https://openalex.org/W2967036110,Do Authors Deposit on Time? Tracking Open Access Policy Compliance,JCDL,Vannevar Bush Best Paper,2019,https://openalex.org/A5003764201,Nancy Pontika,middle,2012.0,67.0,542.0,7.0,False,False
https://openalex.org/W2967036110,Do Authors Deposit on Time? Tracking Open Access Policy Compliance,JCDL,Vannevar Bush Best Paper,2019,https://openalex.org/A5056018651,Petr Knoth,last,2008.0,159.0,1228.0,11.0,False,False
https://openalex.org/W3046629184,Personalization Finder: A Search Interface for Identifying and Self-controlling Web Search Personalization,JCDL,Vannevar Bush Best Paper,2020,https://openalex.org/A5053069251,Yusuke Yamamoto,first,2000.0,88.0,700.0,20.0,False,False
https://openalex.org/W3046629184,Personalization Finder: A Search Interface for Identifying and Self-controlling Web Search Personalization,JCDL,Vannevar Bush Best Paper,2020,https://openalex.org/A5073451935,Takehiro Yamamoto,last,1979.0,302.0,1110.0,41.0,False,False
https://openalex.org/W4200417175,Estimating Contemporary Relevance of Past News,JCDL,Vannevar Bush Best Paper,2021,https://openalex.org/A5061041140,Mari Sato,first,1970.0,82.0,641.0,51.0,False,False
https://openalex.org/W4200417175,Estimating Contemporary Relevance of Past News,JCDL,Vannevar Bush Best Paper,2021,https://openalex.org/A5079733597,Adam Jatowt,middle,2003.0,474.0,5517.0,18.0,False,False
https://openalex.org/W4200417175,Estimating Contemporary Relevance of Past News,JCDL,Vannevar Bush Best Paper,2021,https://openalex.org/A5084472852,Yijun Duan,middle,2016.0,34.0,74.0,5.0,False,False
https://openalex.org/W4200417175,Estimating Contemporary Relevance of Past News,JCDL,Vannevar Bush Best Paper,2021,https://openalex.org/A5089440969,Ricardo Campos,middle,2000.0,125.0,1927.0,21.0,False,False
https://openalex.org/W4200417175,Estimating Contemporary Relevance of Past News,JCDL,Vannevar Bush Best Paper,2021,https://openalex.org/A5046360661,Masatoshi Yoshikawa,last,1981.0,408.0,5091.0,40.0,False,False
https://openalex.org/W4281653454,Investigating Bloom Filters for Web Archives’ Holdings,JCDL,Vannevar Bush Best Paper,2022,https://openalex.org/A5073828706,Martin Klein,first,1958.0,258.0,1438.0,64.0,False,False
https://openalex.org/W4281653454,Investigating Bloom Filters for Web Archives’ Holdings,JCDL,Vannevar Bush Best Paper,2022,https://openalex.org/A5027991610,Lyudmila Balakireva,middle,1992.0,55.0,767.0,30.0,False,False
https://openalex.org/W4281653454,Investigating Bloom Filters for Web Archives’ Holdings,JCDL,Vannevar Bush Best Paper,2022,https://openalex.org/A5063575387,K Holub,middle,1948.0,44.0,29.0,74.0,False,False
https://openalex.org/W4281653454,Investigating Bloom Filters for Web Archives’ Holdings,JCDL,Vannevar Bush Best Paper,2022,https://openalex.org/A5081560497,Draženko Celjak,middle,2012.0,68.0,19.0,10.0,False,False
https://openalex.org/W4281653454,Investigating Bloom Filters for Web Archives’ Holdings,JCDL,Vannevar Bush Best Paper,2022,https://openalex.org/A5073504602,Ingeborg Rudomino,last,2011.0,10.0,6.0,11.0,False,False
https://openalex.org/W4387299677,SciKGTeX - A LaTeX Package to Semantically Annotate Contributions in Scientific Publications,JCDL,Vannevar Bush Best Paper,2023,https://openalex.org/A5011819458,Christof Bless,first,2017.0,18.0,36.0,6.0,False,False
https://openalex.org/W4387299677,SciKGTeX - A LaTeX Package to Semantically Annotate Contributions in Scientific Publications,JCDL,Vannevar Bush Best Paper,2023,https://openalex.org/A5053608645,Ildar Baimuratov,middle,2023.0,6.0,10.0,0.0,False,True
https://openalex.org/W4387299677,SciKGTeX - A LaTeX Package to Semantically Annotate Contributions in Scientific Publications,JCDL,Vannevar Bush Best Paper,2023,https://openalex.org/A5034942489,Oliver Karras,last,2015.0,162.0,454.0,8.0,False,False
https://openalex.org/W4408403633,RAGing Against the Literature: LLM-Powered Dataset Mention Extraction,JCDL,Vannevar Bush Best Paper,2024,https://openalex.org/A5013002359,Priyangshu Datta,first,2021.0,2.0,2.0,3.0,False,True
https://openalex.org/W4408403633,RAGing Against the Literature: LLM-Powered Dataset Mention Extraction,JCDL,Vannevar Bush Best Paper,2024,https://openalex.org/A5033892911,Suchana Datta,middle,2020.0,29.0,137.0,4.0,False,True
